year;index;data-afisare;data-creare;data-cerere;nr.cerere;regim-h;actiune;tip-lucrari;adresa;titlu
2015;322;23-03-2015;23-03-2015;70888;20-02-2015;;extindere,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Sopor , nr. 43";"MODIFICARE SI EXTINDERE CASA UNIFAMILIALA, AMENAJARI EXTERIOARE SI REFACERE IMPREJMUIRE"
2015;323;23-03-2015;23-03-2015;75146;24-02-2015;;modificari interioare,amenajare;locuinte colective;"judetul Cluj, Strada Tabacarilor, nr. 15 B";"REAMENAJARE APARTAMENT IN VEDEREA TRANSFORMARII SPATIULUI EXISTENT IN CENTRU DE HEMODIALIZA (MODIFICARI INTERIOARE)"
2015;324;23-03-2015;25-11-2013;391289;21-11-2013;;amplasare;monument istoric,marcare;"judetul Cluj, municipiul Cluj-Napoca, Strada Universitatii, nr. 5";"AMPLASAREA  UNEI  PLÃCUŢE PENTRU MARCARE MONUMENT ISTORIC"
2015;325;23-03-2015;27-02-2015;70309;20-02-2015;S+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, belis, nr. 2A prov";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E,       SISTEMATIZARE VERTICALA, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;326;23-03-2015;25-02-2015;65211;17-02-2015;P+M;construire,extindere,continuare lucrari;locuinte unifamiliale-izolate;"judetul Cluj, Donath, nr. 42";"CONTINUAREA LUCRARILOR DE EXTINDERE LOCUINTA CU UN CORP P+M, CONSTRUIRE COPERTINA PENTRU 4 LOCURI DE PARCARE SI CONSTRUIRE PIVNITA  AUTORIZATE CU A.C. NR.401 DIN 14.04.2008."
2015;327;23-03-2015;25-02-2015;59377;13-02-2015;;construire;;"judetul Cluj, Strada Rasaritului, nr. 73";"RACORD CANAL MENAJER SI PLUVIAL"
2015;328;23-03-2015;23-03-2015;101034;13-03-2015;S+P+7E+Eretras;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Oasului, Strada, nr. 86-90";"CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE S+P+7E+Eretras (CORP L1) SI AMENAJARI EXTERIOARE"
2015;329;23-03-2015;23-03-2015;63637;17-02-2015;;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj";"CONSTRUIRE LOCUINTA UNIFAMILIALA, REALIZARE IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;330;23-03-2015;23-03-2015;69369;19-02-2015;D+P+E;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Pluto, nr. 9";"LOCUINTA UNIFAMILIALA D+P+E si AMENAJARI EXTERIOARE"
2015;331;23-03-2015;23-03-2015;66685;18-02-2015;P+E;construire,amenajare;locuinte unifamiliale-izolate;"judetul Cluj, RUBINULUI, nr. 6A";"CONSTRUIRE CASA UNIFAMILIALA P+E, si amenajari ext."
2015;332;23-03-2015;11-03-2015;93641;09-03-2015;;construire;;"judetul Cluj, EMERSON , nr. 2";"CONSTRUIRE  STATIE FIXA DE EMISIE-RECEPŢIE TELEFONIE MOBILĂ ÎN SISTEM  GSM   ."
2015;333;23-03-2015;16-02-2015;23821;20-01-2015;P+E;extindere,etajare,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Eremia Grigorescu, nr. 100";"EXTINDERE SI ETAJARE CASA UNIFAMILIALA – REGIM FINAL DE INALTIME - P+E si AMENAJARI EXTERIOARE"
2015;334;23-03-2015;23-03-2015;44182;03-02-2015;P+M;construire;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, RUBINULUI, nr. 5";"Casa familiala cu regimul de inaltime P+M,imprejmuirea terenului"
2015;335;23-03-2015;27-02-2015;71975;23-02-2015;;schimbare destinatie,amplasare;locuinte unifamiliale-izolate;"judetul Cluj, Andrei Muresanu, nr. 4, ap. 1";"SCHIMBARE DE DESTINATIE DIN LOCUINTA IN LABORATOR DE ANALIZE MEDICALE SI MONTARE FIRME PE FATADE"
2015;336;23-03-2015;25-02-2015;73052;23-02-2015;S+P;extindere;locuinte unifamiliale-izolate,amenajari interioare;"judetul Cluj, Strada Oltului, nr. 8";"DEMOLARE PARTIALA, EXTINDERE SI RECOMPARTIMENTARI CASA UNIFAMILIALA S+P"
2015;337;23-03-2015;23-03-2015;52522;10-02-2015;D+P+M;modificare solutie;garaj;"judetul Cluj, Alee Magnoliei, nr. 9";"Modificarea solutiei constructive autorizate cu AC nr. 2400 din 25.02.2008-Modificari -modif. unor goluri pe fatade si la demisolul se transforma garajul auto in pivnita.Regimul de inaltime D+P+M"
2015;338;23-03-2015;23-03-2015;79466;26-02-2015;P+E;construire;locuinte unifamiliale-cuplate,imprejmuire;"judetul Cluj, Antonio Gaudi, nr. 12 E";"Doua case unifamiliale cuplate -C1si C2 cu reg. P+E,IMPREJMUIRE TEREN"
2015;339;23-03-2015;23-03-2015;73241;23-02-2015;;amplasare;marcare;"judetul Cluj, Motilor, nr. 143-145, ap. 4";"AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI  in sistem provizoriu si demotabil"
2015;340;23-03-2015;23-03-2015;459996;18-12-2014;;modernizare;;"judetul Cluj, CLINICILOR, nr. 3-5";"RESTRUCTURAREA SI MODERNIZAREA SECTIILOR DE OBTRETICA SI NEONATOLOGIE SPITAL CLINIC DE URGENTA CLUJ NAPOCA"
2015;341;23-03-2015;23-03-2015;68411;19-02-2015;;construire;biserica;"judetul Cluj, VASILE CONTA, nr. 10";"Biserica SFANTUL MARE MUCENIC MINA"
2015;342;25-03-2015;25-03-2015;79510;26-02-2015;S+P+E;construire;locuinte unifamiliale-cuplate,imprejmuire;"judetul Cluj, Strada Macesului, nr. 41B";"DOUA CASE UNIFAMILIALE CU REG. S+P+E,imprejmuire teren"
2015;343;26-03-2015;26-03-2015;44356;03-02-2015;;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Strada Oasului, nr. 86-90";"CONSTRUIRE IMOBIL LOCUINTE COLECTIVE S+P+10E+ER, PARKING AUTO SUBSOL, AMENAJARI EXTERIOARE CORP L2"
2015;344;26-03-2015;05-03-2015;87004;04-03-2015;;amplasare;marcare;"judetul Cluj, Strada Observatorului, nr. 109, ap. 62";"MONTAREA   DE   FIRME LUMINOASE     ÎN SISTEM PROVIZORIU ŞI DEMONTABIL  pe durata existenţei   contractului de închiriere  ."
2015;345;26-03-2015;13-03-2015;93449;09-03-2015;P+E;construire,continuare lucrari;locuinte unifamiliale-izolate;"judetul Cluj, Tractoristilor, nr. 28";"CONTINUARE LUCRARI INCEPUTE IN BAZA  AUTORIZATIEI DE CONSTRUIRE  NR. 1349  DIN 11.08.2006  ŞI NR. 228 DIN 16.03.2011 PRIVIND CASA UNIFAMILIALA având regimul de înălţime   P+E  -FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE."
2015;346;26-03-2015;11-03-2015;93949;10-03-2015;;modernizare;;"judetul Cluj, KOVARI şi TUDOR VLADIMIRESCU";"MODERNIZARE LES 10KV ÎNTRE PTZ KOVARI ŞI PTZ PECO MAŞINIŞTILOR  ."
2015;347;26-03-2015;16-03-2015;98007;11-03-2015;;construire,reparatie;garaj;"judetul Cluj, planoarelor, nr. 12";"CONSTRUIRE GARAJ AUTO  In urmatoarele conditii: Conform C.U.nr.4133/2014, garajul nu va fi folosit ca atelier pentru reparatii / intretinere auto."
2015;348;26-03-2015;26-03-2015;67139;18-02-2015;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Haller Karoly, nr. 14";"CONSTRUIRE CASA UNIFAMILILA P+E, IMPREJMUIRE, MICROSTATIE DE EPURARE, AMENAJARI EXTERIOARE"
2015;349;26-03-2015;12-03-2015;90366;05-03-2015;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Macesului, nr. 82";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E,  IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;350;26-03-2015;26-03-2015;93331;09-03-2015;S+P+2E;modificare solutie,continuare lucrari,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, TaCHE IONESCU, nr. 50";"CONTINUARE LUCRARI CU MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE INITIAL CU AC 139 DIN 12.02.2014 PENTRU CASA UNIFAMILIALA S+P+2E, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;351;26-03-2015;26-03-2015;97892;11-03-2015;;amplasare;marcare;"judetul Cluj, PiatA MIHAI VITEAZU, nr. 42";"AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI"
2015;352;26-03-2015;26-03-2015;62240;16-02-2015;S+P+M;etajare;locuinte unifamiliale-izolate;"judetul Cluj, COCORILOR, nr. 8";"MANSARDARE CASA DE LOCUIT cu regimul de inaltime S+P+M"
2015;353;27-03-2015;27-03-2015;465650;23-12-2014;;construire;;"judetul Cluj, SIGHISOAREI, nr. 21";"CONSTRUIREA A 2 IMOBILE DE LOCUINTE CORP A SI B  CU 28 APT. /BLOC  , IN TOTAL 56 APT."
2015;354;30-03-2015;19-03-2015;106327;17-03-2015;;bransare;;"judetul Cluj, DARIU POP , nr. 7";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R."
2015;355;30-03-2015;19-03-2015;106338;17-03-2015;;bransare;;"judetul Cluj, Strada Antipa Grigore, nr. 17";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R."
2015;356;30-03-2015;10-03-2015;81316;27-02-2015;;amplasare;marcare;"judetul Cluj, Strada Fabricii, nr. 4, bl. y1, ap. 279";"amplasare firma luminoasa"
2015;357;30-03-2015;10-03-2015;83253;02-03-2015;;construire;;"judetul Cluj, Strada Baritiu George, nr. 18, ap. 1";"ZURAVIRE CAMERA 1"
2015;358;30-03-2015;30-03-2015;93478;09-03-2015;;bransare;;"judetul Cluj, Strada Ladea Romul, nr. 59";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R"
2015;359;30-03-2015;20-02-2015;52706;10-02-2015;D+P+2E;construire,amenajare;birouri,amenajari exterioare;"judetul Cluj, Strada Taietura Turcului, nr. 47";"CONSTRUIRE CLADIRE DE BIROURI CU REGIM DE INALTIME D+P+2E,  AMENAJARI EXTERIOARE"
2015;360;30-03-2015;30-03-2015;99648;12-03-2015;S+P+6E+E retras;construire,amenajare;locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Galati, nr. 30 provizoriu";"IMOBIL LOCUINTE COLECTIVE S+P+6E+E retras, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;361;30-03-2015;30-03-2015;90181;05-03-2015;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Viile Dâmbu Rotund, nr. 15";"LOCUINTA UNIFAMILIALA P+E, AMENAJARI EXTERIOARE SI IMPREJMUIRE"
2015;362;30-03-2015;30-03-2015;100834;13-03-2015;;amenajare,amplasare;monument istoric,amenajari interioare;"judetul Cluj, Bulevard Eroilor, nr. 18, ap. 6/1E";"AMENAJARI INTERIOARE SI AMPLASARE FIRME MONTATE PE IMOBIL MONUMENT ISTORIC"
2015;363;30-03-2015;30-03-2015;101654;13-03-2015;;amenajare;terasa sezoniera;"judetul Cluj, Universitatii , nr. 2";"Reamenajare terasa sezoniera in sistem provizoriu si demontabil durata -31.10.2015 investitor SC SISTERS CAFE SRL"
2015;364;30-03-2015;09-03-2015;80826;27-02-2015;D+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Rozmarinului, nr. 4";"LOCUINTA UNIFAMILIALA D+P+E, IMPREJMUIRE si AMENAJARI EXTERIOARE"
2015;365;31-03-2015;13-03-2015;83764;02-03-2015;PARTER,S+P+4E;construire,amenajare;locuinte colective,comert,amenajari exterioare;"judetul Cluj, sobarilor, nr. 38A";"IMOBIL DE LOCUINTE COLECTIVE CU PARTER COMERCIAL S+P+4E – IMOBIL 5,  AMENAJARI EXTERIOARE"
2015;366;31-03-2015;31-03-2015;72144;23-02-2015;;extindere;balcon;"judetul Cluj, Arinilor, nr. 18, ap. 1";"BALCON"
2015;367;31-03-2015;25-10-2013;349744;24-10-2013;;amplasare;monument istoric,marcare;"judetul Cluj, municipiul Cluj-Napoca, Piata Unirii, nr. 14";"AMPLASAREA  UNEI  PLÃCUŢE PENTRU MARCARE MONUMENT ISTORIC"
2015;368;31-03-2015;25-10-2013;349746;24-10-2013;;amplasare;monument istoric,marcare;"judetul Cluj, municipiul Cluj-Napoca, PIATA LIBERTATII , nr. 30";"AMPLASAREA  UNEI  PLÃCUŢE PENTRU MARCARE MONUMENT ISTORIC"
2015;369;31-03-2015;06-03-2015;73463;23-02-2015;;construire;;"judetul Cluj, Cale Manastur, nr. 2-6";"ORGANIZARE DE SANTIER PENTRU CONSTRUIRE ANSAMBLU MIXT"
2015;370;31-03-2015;31-03-2015;80421;27-02-2015;;extindere,modificare solutie,continuare lucrari,modernizare;;"judetul Cluj";"CONTINUARE LUCRARI CU MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE INITIAL  cu AC nr.909 din 04.08.2011 pentru” MODERNIZAREA SI EXTINDEREA SISTEMULUI DE TRANSPORT IN COMUN IN ZONA METROPOLITANA CLUJ NAPOCA - ETAPA I”  MODIFICARI PROPUSE: MODIFICARI LOCALE ALE COPERTINELOR DIN STATIILE DE TRANSPORT IN COMUN URMARE A PREDARILOR DE AMPLASAMENTE  CU DETINATORII DE RETELE EDILITARE SUBTERANE, PE AMPLASAMENTELE CARE FAC OBIECTUL AVIZULUI NR.122882/453/30.03.2015, PROPRIETATEA MUNICIPIULUI CLUJ NAPOCA, CU RESPECTAREA AVIZELOR SI STUDIILOR INITIALE."
2015;371;31-03-2015;31-03-2015;49659;06-02-2015;S+P+E+Eretras;construire;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, C.NOTTARA, nr. 21";"CASA UNIFAMILIALA CU REG. S+P+E+Eretras ,imprejmuire teren"
2015;372;1-04-2015;01-04-2015;68872;19-02-2015;D+P;amenajare;imprejmuire,amenajari exterioare;"judetul Cluj, Sabin Dragoi, nr. 4";"CABANA - D+P, REALIZARE IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;373;2-04-2015;23-03-2015;109735;19-03-2015;;urgenta;;"judetul Cluj, Strada Cetatii";"LUCRĂRI  DE INTERVENŢIE DE PRIMĂ NECESITATE  :   POARTA DE NORD , CETĂŢUIA CLUJ-NAPOCA"
2015;374;6-04-2015;18-03-2015;95284;10-03-2015;;bransare;;"judetul Cluj, NECTARULUI, nr. 11";"BRANSAMENT GAZE NATURALE"
2015;375;6-04-2015;18-03-2015;95820;10-03-2015;;modificari interioare,schimbare destinatie,amplasare;marcare;"judetul Cluj, municipiul Cluj-Napoca, Strada Moldovan Iuliu, nr. 17";"SCHIMBARE DESTINATIE PARTIALA DIN PIVNITA IN SALON DE INFRUMUSETARE, MODIFICARI INTERIOARE SI AMPLASARE FIRMA LUMINOASA"
2015;376;6-04-2015;18-03-2015;95334;10-03-2015;;bransare;;"judetul Cluj, Mircea Zaciu, nr. 7";"BRANSAMENT GAZE NATURALE"
2015;377;6-04-2015;06-04-2015;42265;02-02-2015;;modificari interioare,schimbare destinatie;locuinte unifamiliale-izolate;"judetul Cluj, Piata Unirii, nr. 21, ap. 3";"MODIFICARI INTERIOARE SI SCHIMBARE DE DESTINATIE AP.3 DIN LOCUINTA IN SPATIU DE ALIMENTATIE PUBLICA (BAR)"
2015;378;6-04-2015;04-03-2015;57752;12-02-2015;;etajare,modificari interioare,amenajare;amenajari exterioare;"judetul Cluj, COCORILOR, STRADA, nr. 28";"AMENAJARE MANSARDA IN POD EXISTENT IN CORP C1, MODIFICARI INTERIOARE SI MANSARDARE PARTIALA CORP C2, AMENAJARI EXTERIOARE  ."
2015;379;6-04-2015;17-03-2015;34695;27-01-2015;;construire;;"judetul Cluj, UNIRII, STRADA, nr. 17, ap. 3";"CONSTRUIRE LOGIE INCHISA  - intrare in legalitate conform proces verbal de constatare si sanctionare a contraventiilor nr.86/09.12.2013"
2015;380;6-04-2015;06-04-2015;36734;28-01-2015;;amenajare;locuinte colective,amenajari interioare;"judetul Cluj, Strada Cristea Nicolae, nr. 26, ap. 2";"RECOMPARTIMENTARI INTERIOARE APARTAMENT 2 SI AMENAJARE POD 1 IN SPATIU DE LOCUIT"
2015;381;6-04-2015;11-03-2015;89949;05-03-2015;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Stefan Ruha, nr. 26";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME P+E,  IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;382;6-04-2015;20-03-2015;104235;16-03-2015;S+P;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Livezeni, nr. 3";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME S+P,  AMENAJARI EXTERIOARE"
2015;383;6-04-2015;23-03-2015;93777;09-03-2015;D+P;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, uliului, nr. 92-96";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P,  IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;384;6-04-2015;23-03-2015;101671;13-03-2015;;amplasare;marcare;"judetul Cluj, Strada Bucegi, nr. 13*15, ap. 5";"AMPLASARE FIRMA LUMINOASA - in sistem provizoriu si demontabil  Durata de existenta: pe perioada desfasurarii activitatii firmei"
2015;385;6-04-2015;11-03-2015;79148;26-02-2015;D+P+M;extindere,etajare,amenajare;locuinte unifamiliale-izolate,birouri,servicii,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Oasului, nr. 213";"EXTINDERE SI MANSARDARE CASA PENTRU REALIZARE IMOBIL MIXT (LOCUINTA,  BIROURI, SERVICII), IMPREJMUIRE SI AMENAJARI EXTERIOARE Regim final de inaltime: D+P+M"
2015;386;6-04-2015;06-04-2015;61214;16-02-2015;;schimbare destinatie;locuinte colective,birouri;"judetul Cluj, Strada Portelanului, nr. 3, ap. 7";"SCHIMBARE DESTINATIE DIN BIROURI IN APARTAMENT DE LOCUIT"
2015;387;6-04-2015;20-03-2015;80739;27-02-2015;P;construire,bransare;;"judetul Cluj, Rachitei";"CONSTRUIRE DRUM  CONFORM P.U.Z. APROBAT CU H.C.L. NR. 257  DIN 19.06.2014 ŞI ALIMENTARE CU ENERGIE ELECTRICĂ LOCUINŢE ."
2015;388;6-04-2015;23-03-2015;108020;18-03-2015;;bransare;;"judetul Cluj, Strada Ionesco Eugen, nr. 103 prov.";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R."
2015;389;6-04-2015;20-03-2015;108080;18-03-2015;;extindere,bransare;;"judetul Cluj, Rachitei";"EXTINDERE  CONDUCTĂ  GAZ DE PRESIUNE REDUSĂ ."
2015;390;6-04-2015;23-03-2015;110186;19-03-2015;;bransare;;"judetul Cluj, Strada Timisului, nr. 4";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R."
2015;391;6-04-2015;24-03-2015;111353;20-03-2015;;bransare;;"judetul Cluj, B-DUL MUNCII  NR.  255";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE MEDIE  ( in montaj subteran)   si P.R."
2015;392;6-04-2015;06-04-2015;111359;20-03-2015;;bransare;;"judetul Cluj, CROITORILOR NR. 19-21";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R."
2015;393;6-04-2015;25-03-2015;114123;23-03-2015;;bransare;;"judetul Cluj, Strada Lovinescu Eugen, nr. 18, bl. C1";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R."
2015;394;6-04-2015;10-03-2015;62915;16-02-2015;Dp+P;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Remenyik Sandor, nr. 6";"CASĂ UNIFAMILIALĂ Dp+P, ÎMPREJMUIRE, AMENAJARI EXTERIOARE."
2015;395;6-04-2015;17-03-2015;81479;27-02-2015;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Smaranda Braescu, nr. 2B";"CASĂ UNIFAMILIALĂ P+E, ÎMPREJMUIRE, AMENAJARI EXTERIOARE."
2015;396;6-04-2015;10-03-2015;85496;03-03-2015;D+P+E;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Oasului, Strada, nr. 234B";"CASĂ UNIFAMILIALĂ D+P+E, AMENAJARI EXTERIOARE."
2015;397;6-04-2015;06-04-2015;70445;20-02-2015;D+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Baltag Cezar, nr. 10";"LOCUINTA UNIFAMILIALA D+P+E , IMPREJMUIRE TEREN SI AMENAJARI EXTERIOARE."
2015;398;7-04-2015;07-04-2015;69211;19-02-2015;;amenajare;locuinte colective;"judetul Cluj, Tudor Vladimirescu, nr. 6-8";"AMENAJARE MANSARDA IN PODUL EXISTENT AFERENT APARTAMENTULUI NR. 2"
2015;399;7-04-2015;07-04-2015;94153;10-03-2015;P+E+M;construire,amenajare;locuinte unifamiliale-izolate,locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Abrudului, nr. 11A-13";"LOCUINTA COLECTIVA P+E+M cu 6 APARTAMENTE, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;400;7-04-2015;24-03-2015;102304;16-03-2015;;renovare,amenajare;imprejmuire,amenajari exterioare;"judetul Cluj, BADESCU, AVIATOR, STRADA, nr. 15";"REFATADIZARE IMOBIL, REFACERE IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;401;7-04-2015;17-03-2015;91475;06-03-2015;D+P+E;modificare solutie;locuinte unifamiliale-izolate,amenajari interioare;"judetul Cluj, poienitei , nr. 9";"MODIFICARE DE SOLUŢIE CONSTRUCTIVĂ AUTORIZATĂ CU NR. A.C. NR. 229 DIN 17.03.2010 – emisă pentru CASĂ DE VACANŢĂ D+P+E şi MICROSTAŢIE DE EPURARE .  Modificările  propuse la   sunt următoarele:    recompartimentări interioare, propunerea unei pergole  din lemn pe partea sudică a construcţiei , modificări de goluri la faţade , redimensionare scări de acces interioare şi exterioare.  Modificările propuse se vor executa cu încadrarea în limitele avizelor şi studiilor obţinute."
2015;402;7-04-2015;01-04-2015;123092;30-03-2015;;bransare;;"judetul Cluj, IOAN BUTEANU, nr. 3";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSĂ   ( in montaj subteran)   si P.R."
2015;403;7-04-2015;01-04-2015;123100;30-03-2015;;bransare;;"judetul Cluj, Ioan Buteanu , nr. 1";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSĂ   ( in montaj subteran)   si P.R."
2015;404;7-04-2015;01-04-2015;123129;30-03-2015;;bransare;;"judetul Cluj, GHERASE DENDRINO , nr. 19";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran)   si P.R."
2015;405;7-04-2015;07-04-2015;70660;20-02-2015;;etajare;locuinte unifamiliale-izolate,acoperis;"judetul Cluj, GEORGE COSBUC, nr. 18, ap. 3";"Mansardare casa familiala cu modificare forma acoperis"
2015;406;8-04-2015;10-03-2015;83613;02-03-2015;S+P+3E;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Theodor Capidan, nr. 13-15";"IMOBIL DE LOCUINTE COLECTIVE S+P+3E, AMENAJARI EXTERIOARE."
2015;407;8-04-2015;25-03-2015;91612;06-03-2015;D+P+M,PARTER;extindere;locuinte unifamiliale-izolate;"judetul Cluj, Strada Jiului, nr. 60";"REABILITARE LOCUINTA D+P+M CU EXTINDERE LA PARTER."
2015;408;8-04-2015;27-03-2015;83520;02-03-2015;P+M;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Strada Viile Dâmbu Rotund, nr. 15B";"LOCUINTA INDIVIDUALA P+M SI AMENAJARI EXTERIOARE."
2015;409;8-04-2015;04-03-2015;64705;17-02-2015;;bransare;;"judetul Cluj, Romul Ladea, nr. 27";"ALIMENTARE CU ENERGIE ELECTRICA"
2015;410;8-04-2015;08-04-2015;83019;02-03-2015;;amplasare;marcare;"judetul Cluj, BUNA ZIUA , nr. 25A, ap. 2";"AMPLASARE DOUA FIRME LUMINOASE IN SISTEM PROVIZORIU SI DEMONTABIL DURATA DE EXISTENTA: pe perioada contractului de inchiriere nr. 494157/12.11.2013"
2015;411;8-04-2015;08-04-2015;119871;26-03-2015;;amplasare;marcare;"judetul Cluj, PIATA UNIRII, nr. 18, ap. 15";"AMPLASARE FIRMA LUMINOASA PA FATADA IMOBILULUI"
2015;412;8-04-2015;19-03-2015;89460;05-03-2015;;extindere,continuare lucrari,amenajare;garaj;"judetul Cluj, Strada Napoca, nr. 16";"CONTINUARE FARA MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA CU A.C. nr.260/18.03.2010 PENTRU LUCRARI DE „EXTINDERE DEMISOL PENTRU REALIZARE GARAJ COLECTIV, REABILITARE, REAMENAJARE SI REFUNCTIONALIZARE CONSTRUCTIE EXISTENTA (fara modificarea indicatorilor urbanistici); regim de inaltime: D+P+E(Sp)+M”."
2015;413;8-04-2015;19-03-2015;91676;06-03-2015;Sp+P+M;etajare,modificari interioare;locuinte unifamiliale-izolate;"judetul Cluj, Strada Bruno Giordano, nr. 61";"MODIFICARI INTERIOARE SI MANSARDARE LOCUINTA UNIFAMILIALĂ, REGIM FINAL DE INALTIME Sp+P+M."
2015;414;8-04-2015;19-03-2015;90333;05-03-2015;D+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Minervei, nr. 1";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E,  IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2015;415;8-04-2015;08-04-2015;105359;17-03-2015;;extindere,modificari interioare,modernizare,amenajare;locuinte unifamiliale-izolate,locuinte colective,acoperis;"judetul Cluj, CAMPULUI, nr. 195";"EXTINDERE SI MODERNIZARE LOCUINTA UNIFAMILIALA, MODIFICARE VOLUMETRIE ACOPERIS, MODIFICARI INTERIOARE IN VEDEREA AMENAJARII ADOUA APARTAMENTE"
2015;416;8-04-2015;24-03-2015;98001;11-03-2015;;extindere;acoperis;"judetul Cluj, Bulevard Muncii, nr. 18";"EXTINDERE SOPRON CORP C3+C2,  EXTINDERE SOPRON CORP C9, ÎNCHIDERE PERIMETRALĂ ŞI MODIFICARE ÎNVELITOARE CORP C8 , ÎNLOCUIRE POST TRAFO ( ETAPA A 2-A)"
2015;417;8-04-2015;24-03-2015;105918;17-03-2015;;construire;;"judetul Cluj, Strada Bolyai Janos, nr. 9";"reabilitare fatade str. bOLYAI, NR.9"
2015;418;8-04-2015;18-03-2015;95909;10-03-2015;;amplasare;marcare;"judetul Cluj, Strada Roosevelt Franklin Delano, nr. 4";"COSMETIZARE FATADA, SCHIMBARE TAMPLARIE SI AMPLASARE FIRMA LUMINOASA"
