year;index;data-afisare;data-creare;data-cerere;nr.cerere;regim-h;actiune;tip-lucrari;adresa;titlu
2017;239;10-03-2017;24-02-2017;36305;26-01-2017;;amenajare;locuinte colective,amenajari interioare;"judetul Cluj, Strada Memorandumului, nr. 2, ap. 11, 12";"AMENAJARI INTERIOARE IN APARTAMENTE, INLOCUIRE TAMPLARII, REALIZARE ACCES SUPLIMENTAR – intrare in legalitate conform Ordonantei de renuntare la urmarirea penala nr.25/01/2016"
2017;240;10-03-2017;20-02-2017;49315;03-02-2017;;extindere,continuare lucrari,amenajare;acoperis,amenajari exterioare;"judetul Cluj, CaMPINA, nr. 9";"CONTINUAREA LUCRARILOR DE EXTINDERE CORPURI DE LOCUIT C1 SI C2, REFACERE ACOPERIS LA CORPUL C2, AMENAJARI EXTERIOARE AUTORIZATE CU A.C. NR.195/18.02.2013."
2017;241;10-03-2017;10-03-2017;80464;15-02-2017;S+P+2E+R;construire,amenajare;amenajari exterioare;"judetul Cluj, Strada Eminescu Mihai, nr. 4-6";"CONSTRUIRE IMOBIL CU FUNCTIUNE  MIXTA S+P+2E+R, AMENAJARI EXTERIOARE"
2017;242;10-03-2017;10-03-2017;46508;02-02-2017;S+P+E;construire;imprejmuire,amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, Strada Nucului, nr. 4";"CONSTRUIRE LOCUINȚĂ CU 2 UNITĂȚI LOCATIVE S+P+E, ÎMPREJMUIRE ȘI AMENAJĂRI EXTERIOARE"
2017;243;13-03-2017;13-03-2017;66062;07-02-2017;P+3E;continuare lucrari;hala;"judetul Cluj, Strada Fabricii de Chibrituri, nr. 9A";"CONTINUAREA LUCRARILOR FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE cu AC NR 1586/10.12.2013-Reconversie functionala hala industriala in cladire multifunctionala cu modificri interioare cu regimul de inaltime P+3E"
2017;244;14-03-2017;28-02-2017;68807;08-02-2017;;bransare;;"judetul Cluj, municipiul Cluj-Napoca, Strada Bucovina, nr. 15";"BRANSAMENT APA SI RACORD CANAL"
2017;245;14-03-2017;20-02-2017;78701;14-02-2017;;bransare;;"judetul Cluj, ERICH BERGEL NR.7, 9,11,13,15,17,19,21,23,25";"ZECE BRANȘAMENTE DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  ZECE P.R. , ZECE BRANȘAMENT APĂ, ZECE RACORDURI CANAL MENAJER ȘI ZECE RACORDURI CANAL PLUVIAL."
2017;246;14-03-2017;24-02-2017;87513;20-02-2017;;extindere,bransare;;"judetul Cluj,  ALEEA RECOLTEI";"EXTINDERE  CONDUCTĂ  APĂ ȘI CANALIZARE MENAJERĂ ."
2017;247;14-03-2017;14-03-2017;536103;22-12-2016;D+P+3E,D+P+3E;renovare,modificare solutie,amenajare;locuinte colective,comert,amenajari exterioare,amenajari interioare;"judetul Cluj, Strada Borhanciului, nr. 22";"Modificarea solutiei constructive autorizate cu AC nr. 883 din 11.06.2007,nr.884 din 11.06.2007,nr.1243 din 14.10.2011 si 1347 din 10.08.2016-Ansamblu rezidential corp C1-imobil cu destinatia spatii comerciale si locuinte colective cu 10 ap. cu reg. D+P+3E si corp C2-imobil de locuinte colective cu 14 ap.cu reg. D+P+3E Modificarile propuse-recompartimentari interioare nestructurale,refatadizare,modificari de goluri pe fatade si amenajari exterioare"
2017;248;14-03-2017;14-03-2017;44936;01-02-2017;;bransare;;"judetul Cluj, SOPORULUI NR.8 D BL . B1 SCARA I,II,III";"BRANȘAMENT APĂ , 2 DERIVAȚII BRANȘAMENT APĂ ȘI TREI RACORDURI  CANAL MENAJER  ."
2017;249;15-03-2017;02-03-2017;102416;28-02-2017;S+P+E+R;modificare solutie,amenajare;locuinte colective,birouri,imprejmuire,amenajari exterioare,amenajari interioare;"judetul Cluj, Strada Borhanciului, nr. 45C";"MODIFICARE DE SOLUTIE  LA IMOBIL MIXT S+P+E+R, IMPREJMUIRE SI AMENAJARI EXTERIOARE AUTORIZATE CU A.C. NR.1074 DIN 13.07.2016. Modificari propuse: recompartimentari interioare in scopul suplimentarii numarului de apartamente de la 4 (1 birou+3 unit.locative) la 8 (1 birou+7 unit.locative), cu asigurarea necesarului de parcari in incinta – cu incadrarea in limitele avizelor/acordurilor obtinute pentru autorizatia initiala.  In urmatoarele conditii:  Se interzice modificarea parcelarului pana la receptionarea lucrarilor si eliberarea certificatului de atestare a edificarii constructiei."
2017;250;15-03-2017;02-03-2017;46544;02-02-2017;;extindere,etajare,modificari interioare,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare,amenajari interioare;"judetul Cluj, Strada Rousseau J. J., nr. 8";"RECOMPARTIMENTARE, EXTINDERE SI ETAJARE CASA UNIFAMILIALA,  REABILITARE IMPREJMUIRE, AMENAJARI EXTERIOARE   In urmatoarele conditii:  Se interzice modificarea parcelarului pana la receptionarea lucrarilor si eliberarea certificatului de atestare a edificarii constructiei."
2017;251;15-03-2017;14-03-2017;86712;20-02-2017;P+E,P+E,D+P+E;construire,modificari interioare,modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Dariu Pop, nr. 9";"MODIFICAREA SOLUTIEI CONSTRUCTIVE PE PARCURSUL EXECUTARII LUCRARILORAUTORIZATA INITIAL  CU  AC 549 DIN 17.05.2013 si AC 1354 DIN 10.08.2016 PENTRU „CONSTRUIRE CASA DE VACANTA P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE MODIFICARI PROPUSE:  MODIFICAREA REGIMULUI DE INALTIME DE LA P+E LA D+P+E, MODIFICARI COMPARTIMENTARI, MODIFICARI FATADE CU INCADRAREA IN LIMITELE AVIZELOR si ACORDURILOR OBTINUTE.” MODIFICARI PROPUSE: MODIFICARI INTERIOARE, MODIFICARI FATADE, MODIFICARI FORMA SI DIMENSIUNI GOLURI, CU INCADRAREA IN LIMITELE AVIZELOR si ACORDURILOR OBTINUTE."
2017;252;15-03-2017;27-02-2017;47463;02-02-2017;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, iON IONESCU DE LA BRAD, nr. 22";"CONSTRUIRE LOCUINTA SEMICOLECTIVA CU DOUA UNITATI LOCATIVE CU REGIM DE INALTIME P+E, AMENAJARI EXTERIOARE, IMPREJMUIRE PROPRIETATE"
2017;253;15-03-2017;15-03-2017;97919;27-02-2017;;urgenta,consolidare,amplasare;monument istoric;"judetul Cluj, M.Kogălniceanu nr.7";"LUCRĂRI  DE INTERVENŢIE DE PRIMĂ NECESITATE   PRIN CONSOLIDAREA /REPARAREA ELEMENTELOR STRUCTURALE/NESTRUCTURALE ALE CONSTRUCȚIEI EXISTENTE  - cu privire la  montarea unei schele de protecție provizorie ( tip tunel) la clădire monument istoric pe str. Mihail Kogălniceanu și Hermann Oberth ."
2017;254;15-03-2017;03-03-2017;47029;02-02-2017;;construire;imprejmuire;"judetul Cluj, Cardinal Iuliu Hossu, nr. 41";"ÎMPREJMUIRE TEREN."
2017;255;15-03-2017;24-02-2017;70899;09-02-2017;Sp+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Voievodul Menumorut,Strada, nr. 22A pr";"CASĂ UNIFAMILIALĂ Sp+P+E, ÎMPREJMUIRE, AMENAJARI EXTERIOARE."
2017;256;15-03-2017;15-03-2017;88511;21-02-2017;;amplasare;marcare;"judetul Cluj, Bulevard Eroilor, nr. 1";"AMPLASARE FIRMA LUMINOASA PE FATADA PRINCIPALA"
2017;257;15-03-2017;23-02-2017;39881;30-01-2017;D+P+M;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Câmpului, nr. 159K";"LOCUINTA FAMILIALA CU DOUA UNITATI LOCATIVE CU REGIM DE INALTIME D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE."
2017;258;15-03-2017;15-03-2017;78311;14-02-2017;P+M;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Prof.T.Ciortea, nr. 32";"Locuinta unifamiliala cu regimul de inaltime P+M,imprejmuirea terenului si amenajari exterioare"
2017;259;15-03-2017;15-03-2017;36277;26-01-2017;;modificari interioare,amenajare;comert,amenajari interioare;"judetul Cluj, Dorobantilor nr 43-45, ap 1,2,4,5";"SCHIMBARE PARTIALA DE DESTINATIE IN SPATIU COMERCIAL (AP. 1, 2 SI 5), RECOMPARTIMENTARI INTERIOARE, AMENAJARE MANSARDA PARTIALA IN POD EXISTENT LA AP. 4, MODIFICARI INTERIOARE LA AP. 4"
2017;260;15-03-2017;15-03-2017;21319;16-01-2017;;etajare;locuinte unifamiliale-izolate;"judetul Cluj, Salciilor nr 23";"MANSARDARE CASA UNIFAMILIALA IN VOLUMUL PODULUI EXISTENT"
2017;261;15-03-2017;15-03-2017;82673;16-02-2017;;amenajare;locuinte unifamiliale-izolate,amenajari interioare;"judetul Cluj, edgar quinet, nr. 15, ap. 5";"SCHIMBARE PARTIALA DE DESTINATIE DIN LOCUINTA IN FUNCTIUNI TERTIARE, AMENAJARI INTERIOARE SI REALIZARE ACCES NOU DIN EXTERIOR"
2017;262;15-03-2017;14-03-2017;82744;16-02-2017;;construire,amenajare;birouri,comert,amenajari exterioare;"judetul Cluj, Strada Ploiesti, nr. 26-28";"CONSTRUIRE IMOBIL CU FUNCTIUNI MIXTE (SPATII COMERCIALE BIROURI LOCUINTE) S+P+Me+2E+R SI AMENAJARI EXTERIOARE"
2017;263;16-03-2017;02-03-2017;102117;28-02-2017;;construire;;"judetul Cluj, Cale Floresti";"RELOCARE FIBRA OPTICA ORANGE ROMANIA DE PE PROPRIETATE PRIVATA  PE DOMENIUL PUBLIC CLUJ NAPOCA"
2017;264;16-03-2017;16-03-2017;121983;10-03-2017;;urgenta,amenajare,amplasare;locuinte unifamiliale-izolate;"judetul Cluj, Bulevard Eroilor, nr. 1";"INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN „ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA” – CASA TELEKI – BULEVARDUL EROILOR NR.1, COD: CJ-II-m-B-07317. AMPLASARE PLASA DE PROTECTIE PE FATADA SI AMENAJARE ZONA DE PROTECTIE (TUNEL DE TRECERE PENTRU PIETONI)"
2017;265;16-03-2017;16-03-2017;121995;10-03-2017;;urgenta,amenajare,amplasare;locuinte unifamiliale-izolate;"judetul Cluj, Eroilor, Bulevard, nr. 3";"INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN „ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA” – CASA – BULEVARDUL EROILOR NR.3, COD: CJ-II-m-B-07319. AMPLASARE PLASA DE PROTECTIE PE FATADA SI AMENAJARE ZONA DE PROTECTIE (TUNEL DE TRECERE PENTRU PIETONI)"
2017;266;16-03-2017;16-03-2017;46962;02-02-2017;;extindere,modificare solutie;locuinte unifamiliale-izolate;"judetul Cluj, municipiul Cluj-Napoca, Strada Salajului, nr. 11B";"MODIFICARE SOLUȚIE CONSTRUCTIVĂ LA PROIECT AUTORIZAT CU A.C. NR. 352 DIN 11.04.2016 „EXTINDERE LOCUINȚĂ UNIFAMILIALĂ”"
2017;267;16-03-2017;16-03-2017;45174;01-02-2017;P+E;modificare solutie;amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, Păunului, Strada, nr. 3";"MODIFICARE SOLUȚIE CONSTRUCTIVĂ LA „LOCUINȚĂ CU DOUĂ UNITĂȚI LOCATIVE P+E ȘI AMENAJĂRI EXTERIOARE” AUTORIZATĂ CU A.C. NR.1340/10.08.2016"
2017;268;16-03-2017;14-03-2017;121998;10-03-2017;;urgenta;;"judetul Cluj, Strada Regele Ferdinand, nr. 27";"INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN „ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA” – IMOBIL STR.REGELE FERDINAND NR.27."
2017;269;16-03-2017;18-01-2017;78272;14-02-2017;;reparatie,modificari interioare,amenajare;acoperis,amenajari exterioare;"judetul Cluj, Emil Racovita, nr. 37";"AMENAJARE MANSARDA IN POD EXISTENT, SCHIMBARE INVELITOARE MODIFICARI INTERIOARE REPARATII FATADA SI AMENAJARI EXTERIOARE."
2017;270;16-03-2017;16-03-2017;122006;10-03-2017;P;construire,urgenta;;"judetul Cluj, Bulevard 21 Decembrie 1989, nr. 108";"INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN „ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA” – IMOBIL B-DUL. 21 DECEMBRIE 1989 NR.108 In urmatoarele conditii: Conform Legii nr.50/1991, republicată, art.7, alin.(16), proiectul pentru autorizarea executarii lucrarilor de construire/desfiintare, proiectul tehnic P.T., detaliile de executie D.E.– vor fi elaborate si aprobate pe parcursul sau la incheierea executarii lucrarilor, cu respectarea avizelor si acordurilor, precum si, dupa caz, a actului administrativ al autoritatii competente pentru protectia mediului."
2017;271;16-03-2017;15-03-2017;122016;10-03-2017;P;construire,urgenta;;"judetul Cluj, Strada Isac Emil, nr. 21";"INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN „ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA” – IMOBIL STRADA EMIL ISAC NR.21  In urmatoarele conditii: Conform Legii nr.50/1991, republicată, art.7, alin.(16), proiectul pentru autorizarea executarii lucrarilor de construire/desfiintare, proiectul tehnic P.T., detaliile de executie D.E.– vor fi elaborate si aprobate pe parcursul sau la incheierea executarii lucrarilor, cu respectarea avizelor si acordurilor, precum si, dupa caz, a actului administrativ al autoritatii competente pentru protectia mediului."
2017;272;17-03-2017;24-02-2017;73271;10-02-2017;;modernizare;;"judetul Cluj,  IALOMITEI , FABRICII DE ZAHAR";"MODERNIZARE LES M.T. INTRE PTZ  FABRICII DE ZAHAR SI PTZ 25 MARASTI ."
2017;273;17-03-2017;26-10-2016;96731;24-02-2017;;extindere;;"judetul Cluj, Strada Taietura Turcului";"EXTINDERE CONDUCTĂ  PUBLICĂ DE  APĂ"
2017;274;17-03-2017;08-03-2017;112043;06-03-2017;;bransare;;"judetul Cluj, RĂCHITEI NR.14";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;275;17-03-2017;10-03-2017;117242;08-03-2017;;bransare;;"judetul Cluj, MATEIU CARAGIALE  NR. 14A";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;276;17-03-2017;17-03-2017;93760;23-02-2017;P+2E;construire,amenajare;locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Colinei , nr. 20";"Imobil de locuinte colective cu 6 apartamente,imprejmuirea terenului si amenajari exterioare Regimul de inaltime P+2E-imobil A"
2017;277;17-03-2017;17-03-2017;93750;23-02-2017;P+2E;construire,amenajare;locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Colinei, nr. 20prov.";"Imobil de locuinte colective cu 6 apartamente,imprejmuire terensi amenajari exterioare Regimul de inaltime P+2E-imobil B"
2017;278;17-03-2017;17-03-2017;93767;23-02-2017;P+2E;construire,amenajare;locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Colinei, nr. 20";"Imobil de locuinte colective cu 6 apartamente,imprejmuirea terenului si amenajari exterioare. Regimul de inaltime P+2E-imobil C"
2017;279;17-03-2017;27-02-2017;80757;15-02-2017;;continuare lucrari,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Uliului, nr. 42";"CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE LA LOCUINTA UNIFAMILIALA D3+D2+D1+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE AUTORIZATE CU A.C. NR.1247/08.10.2012  In urmatoarele conditii:  Se interzice modificarea parcelarului pana la receptionarea lucrarilor si eliberarea certificatului de atestare a edificarii constructiei."
2017;280;17-03-2017;17-03-2017;93775;23-02-2017;P+2E;construire,amenajare;locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Colinei, nr. 20 PROV.";"Imobil de locuinte colective cu 6 apartamente,imprejmuirea terenului si amenajari exterioare Regimul de inaltime P+2E-imobil D"
2017;281;18-03-2017;18-03-2017;76236;13-02-2017;;construire;;"judetul Cluj, municipiul Cluj-Napoca, Strada Tatra, nr. 4, bl. VF";"REABILITARE TERMICĂ BLOC DE LOCUINȚE"
2017;282;20-03-2017;03-03-2017;69460;08-02-2017;;extindere,etajare,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Strada Avram Iancu, nr. 58, ap. 1";"EXTINDERE SI ETAJARE LOCUINTA – CORP C1, AMENAJARI EXTERIOARE   In urmatoarele conditii:  Se interzice modificarea parcelarului pana la receptionarea lucrarilor si eliberarea certificatului de atestare a edificarii constructiei."
2017;283;20-03-2017;01-03-2017;94098;23-02-2017;D+P+E;extindere,modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,balcon,acoperis,amenajari exterioare;"judetul Cluj, MORICZ ZSIGMOND, STRADA, nr. 24";"MODIFICARE DE SOLUTIE LA CASA UNIFAMILIALA D+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE AUTORIZATE CU A.C. NR.237 DIN 14.03.2016  Modificari propuse: acoperire terasa, renuntare la balconul de pe fatada principala, realizare car port – cu incadrarea in limitele avizelor si acordurilor obtinute pentru autorizatia initiala"
2017;284;20-03-2017;20-02-2017;34543;26-01-2017;;construire;;"judetul Cluj, municipiul Cluj-Napoca, Strada Memorandumului, nr. 1";"AMENANJARE SEDIU AGENTIE BANCA"
2017;285;20-03-2017;01-03-2017;41974;31-01-2017;P+M;etajare,modificare solutie,amenajare;locuinte unifamiliale-izolate,locuinte colective,amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, Strada Mos Ion Roata, nr. 2";"MODIFICAREA SOLUTIEI CONSTRUCTIVE  LA LUCRAREA AUTORIZATA CU A.C. NR.1525/04.12.2013 "MANSARDARE CASA NUMER FINAL DE APARTAMENTE TREI, REGIM FINAL DE INALTIME P+M SI AMENAJARI EXTERIOARE"."
2017;286;20-03-2017;07-03-2017;75912;13-02-2017;;modificari interioare;;"judetul Cluj, municipiul Cluj-Napoca, Strada Gorunului, nr. 3, bl. D13, sc. 1, et. P, ap. 2";"MODIFICARI INTERIOARE IN VEDEREA REALIZARII A DOUA UNITATI LOCATIVE"
2017;287;20-03-2017;14-03-2017;77166;14-02-2017;P+E;construire,modificari interioare,modificare solutie,amenajare;imprejmuire,amenajari exterioare;"judetul Cluj, CarpENULUI, nr. 28";"MODIFICAREA SOLUTIEI CONSTRUCTIVE PE PARCURSUL EXECUTARII LUCRARILOR AUTORIZATA INITIAL  CU  AC 628 DIN 05.06.2014 PENTRU „CONSTRUIRE CABANA P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE”  MODIFICARI PROPUSE: MODIFICARI INTERIOAREMODIFICARI FATADE, MODIFICARI FORMA SI DIMENSIUNI GOLURI, CU INCADRAREA IN LIMITELE AVIZELOR si ACORDURILOR OBTINUTE."
2017;288;20-03-2017;14-03-2017;102788;28-02-2017;PARTER;construire,extindere,modificari interioare;locuinte colective,balcon;"judetul Cluj, CalEA MANASTUR, nr. 93, bl. E9, ap. 1";"MODIFICARI INTERIOARE SI CONSTRUIRE BALCON LA APARTAMENT LA PARTER"
2017;289;20-03-2017;06-03-2017;85613;20-02-2017;;construire;;"judetul Cluj,  REPUBLICII NR.8";"BRANȘAMENT ELECTRIC ÎN MONTAJ SUBTERAN"
2017;290;20-03-2017;01-03-2017;84571;17-02-2017;;bransare;;"judetul Cluj, STRADA   VORONEȚ NR.78A";"BRANSAMENT APA SI RACORD CANAL MENAJER"
2017;291;20-03-2017;20-03-2017;89487;21-02-2017;;construire;;"judetul Cluj, VALERIU BOLOGA NR.3 Imobil 3";"BRANSAMENT APĂ, RACORD CANAL MENAJER ȘI  RACORD CANAL PLUVIAL."
2017;292;20-03-2017;09-03-2017;89846;21-02-2017;;bransare;;"judetul Cluj, MIRCEA CEL BĂTRÂN NR.1";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;293;20-03-2017;23-02-2017;89860;21-02-2017;;bransare;;"judetul Cluj, TRIBUNU ANDREICA  NR. 18";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;294;20-03-2017;08-03-2017;93177;23-02-2017;;construire;;"judetul Cluj, Piata Unirii";"BRANSAMENT APĂ, HIDRANT  DE INCENDIU ȘI ÎNLOCUIRE CANALIZARE PLUVIALĂ DE INCINTĂ."
2017;295;20-03-2017;27-02-2017;93296;23-02-2017;;bransare;;"judetul Cluj,  CALEA TURZII  NR. 239 provizoriu";"BRANȘAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;296;20-03-2017;03-03-2017;94378;23-02-2017;;bransare;;"judetul Cluj, OLEANDRULUI  NR.16";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;297;20-03-2017;01-03-2017;100174;27-02-2017;;bransare;;"judetul Cluj, Strada Soporului, nr. 37B";"BRANSAMENT GAZE NATURALE"
2017;298;20-03-2017;03-03-2017;105379;01-03-2017;;bransare;;"judetul Cluj, Strada Mozart Wolfgang Amadeus, nr. 14F";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;299;20-03-2017;06-03-2017;108555;02-03-2017;;bransare;;"judetul Cluj,   Școlii   nr.42";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;300;20-03-2017;10-03-2017;117208;08-03-2017;;bransare;;"judetul Cluj,  TĂIETURA TURCULUI  NR.31-33";"BRANSAMENT GAZE NATURALE"
2017;301;20-03-2017;24-02-2017;89825;21-02-2017;;bransare;;"judetul Cluj, TRACTORIȘTILOR  NR. 18";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2017;302;20-03-2017;17-03-2017;89312;21-02-2017;;extindere;;"judetul Cluj, Cale Turzii";"EXTINDERE REȚEA ELECTRICĂ  ( în montaj subteran)   ."
2017;303;21-03-2017;13-02-2017;43751;01-02-2017;;etajare,schimbare destinatie,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, samuil micu, nr. 6";"REABILITARE, REORGANIZARE SI MANSARDARE IMOBIL, SCHIMBARE DE DESTINATIE DIN LOCUINTA IN VILA TURISTICA, AMENAJARI EXTERIOARE"
2017;304;21-03-2017;06-03-2017;86463;20-02-2017;;bransare;;"judetul Cluj, CÂMPULUI   NR.230";"BRANȘAMENT APĂ ȘI RACORD CANAL MENAJER ."
2017;305;21-03-2017;24-02-2017;68865;08-02-2017;;amplasare;comert;"judetul Cluj, Strada Observatorului, nr. 109A prov.";"AMPLASARE TOTEM CU INSEMNE COMERCIALE IN INCINTA"
2017;306;21-03-2017;21-03-2017;82795;16-02-2017;P+E,P+2E;construire,continuare lucrari,amenajare;birouri,imprejmuire,amenajari exterioare,hala;"judetul Cluj, Bulevard Muncii, nr. 18";"CONTINUARE FARA MODIFICARE LUCRARI AUTORIZATE CU A.C. nr.49/29.01.2014 PENTRU CONSTRUIRE HALA ASAMBLARE CABLURI P+E SI SPATII BIROURI P+2E, ÎMPREJMUIRE, AMENAJARI EXTERIOARE. In urmatoarele conditii:  Se interzice modificarea parcelarului pana la receptionarea lucrarilor si eliberarea certificatului de atestare a edificarii constructiei."
2017;307;21-03-2017;15-03-2017;122020;10-03-2017;;urgenta;;"judetul Cluj, Strada Universitatii, nr. 10";"INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN „ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA” – IMOBIL STR.UNIVERSITATII NR.10."
2017;308;21-03-2017;21-03-2017;108010;02-03-2017;;modificari interioare;comert;"judetul Cluj, Zorilor nr 44 sc 1 parter ap 31";"MODIFICARI INTERIOARE SPATIU COMERCIAL EXISTENT"
2017;309;21-03-2017;21-03-2017;70686;09-02-2017;D+P;construire,modificari interioare,modificare solutie;locuinte unifamiliale-izolate,garaj,imprejmuire;"judetul Cluj, Colonia Borhanci nr 118 provizoriu";"MODIFICARE SOLUTIE AUTORIZATA CU AC nr. 1180 din 30.09.2015 PENTRU LUCRARI DE CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P, GARAJ SI IMPREJMUIRE Nota: Lucrarile se afla in executie si au fost autorizate initial cu AC nr.  1180/30.09.2015 Modificarile propuse: renuntarea la demisol, modificari interioare si modificari goluri pe fatada, se incadreaza in limitele avizelor si acordurilor obtinute. In urmatoarele conditii:  Se interzice modificarea parcelarului pana la receptionarea lucrarilor si eliberarea certificatului de atestare a edificarii constructiei."
2017;310;22-03-2017;22-03-2017;112270;06-03-2017;;etajare;locuinte unifamiliale-izolate;"judetul Cluj, Strada Înfratirii, nr. 30";"INTRARE IN LEGALITATE PENTRU MANSARDARE CASA EXISTENTA CONFORM PV 75881/2016"
2017;311;22-03-2017;15-03-2017;125000;13-03-2017;;extindere,bransare;;"judetul Cluj, JULES VERNE";"EXTINDERE CONDUCTĂ DE APĂ ."
2017;312;22-03-2017;22-03-2017;102806;28-02-2017;;schimbare destinatie;;"judetul Cluj, municipiul Cluj-Napoca, Strada Valea Chintaului, nr. 56A";"SCHIMBARE DE DESTINAȚIE DIN IMOBIL MIXT – SEDIU FIRMĂ ȘI LOCUINȚĂ DE SERVICIU- ÎN IMOBIL CU DOUĂ UNITĂȚI LOCATIVE"
2017;313;22-03-2017;22-03-2017;106209;02-03-2017;;construire;;"judetul Cluj, Bolyai nr 9";"REABILITARE FATADE"
2017;314;22-03-2017;22-03-2017;21145;16-01-2017;;reabilitare termica;acoperis;"judetul Cluj, Bulevardul 1 Decembrie 1918, nr 30";"REABILITARE ACOPERIS SI REABILITARE TERMICA IMOBIL In urmatoarele conditii:  Se interzice modificarea parcelarului pana la receptionarea lucrarilor si eliberarea certificatului de atestare a edificarii constructiei."
