year;index;data-afisare;data-creare;data-cerere;nr.cerere;regim-h;actiune;tip-lucrari;adresa;titlu
2019;91;30-01-2019;30-01-2019;32082;18-01-2019;;urgenta,amplasare;;"judetul Cluj, SAMUIL MICU  NR.2";"LUCRĂRI  DE INTERVENŢIE DE PRIMĂ NECESITATE  (  prin montarea schelei  pentru  protecție – conform avizului CZMI nr. 1053/Z/06.12.2018) - cu privire la punerea în siguranță a elementelor și părților de construcție care reprezentă pericol public la imobilele situate în „ Ansamblu Urban ” - Centrul istoric al orașului Cluj-Napoca."
2019;92;30-01-2019;30-01-2019;21340;14-01-2019;;reparatie;;"judetul Cluj, G-ral Traian Mosoiu";"INTRETINERE SI REPARATII STRADA G-ral TRAIAN MOSOIU"
2019;93;30-01-2019;21-01-2019;29341;17-01-2019;;reabilitare termica;;"judetul Cluj, Alee Padin, nr. 28, bl. C6";"Cresterea eficientei energetice a blocurilor de locuinte din municipiul Cluj-Napoca - aleea Padin nr.28, bloc C6, prin Programul operational 2014-2020, AXA PRIORITARA 3, PRIORITATEA  3.1, OPERATIUNEA A – CLADIRI REZIDENTIALE"
2019;94;30-01-2019;21-01-2019;29349;17-01-2019;;reabilitare termica;;"judetul Cluj, Strada Nasaud, nr. 8, bl. Y10";"Cresterea eficientei energetice a blocurilor de locuinte din municipiul Cluj-Napoca, str.Nasaud nr.8, bloc Y10, prin Programul operational 2014-2020, AXA PRIORITARA 3, PRIORITATEA 3.1, OPERATIUNEA A – CLADIRI REZIDENTIALE"
2019;95;31-01-2019;22-01-2019;32069;18-01-2019;;urgenta;;"judetul Cluj, Memorandumului, Strada, nr. 11-13";"LUCRARI DE INTERVENTIE IN PRIMA URGENTA IN VEDEREA PUNERII IN SIGURANTA A ELEMENTELOR SI PARTILOR DE CONSTRUCTIE CARE PREZINTA PERICOL PUBLIC LA IMOBILELE SITUATE IN "ANSAMBLUL URBAN-CENTRUL ISTORIC AL ORASULUI CLUJ-NAPOCA""
2019;96;31-01-2019;23-01-2019;23999;15-01-2019;;construire;;"judetul Cluj, Strada Dima Gheorghe, nr. 28";"CRESTERE ENERGETICA A BLOCURILOR DE LOCUINTE"
2019;97;31-01-2019;22-01-2019;9005;08-01-2019;;renovare;locuinte colective;"judetul Cluj, Strada Universitatii, nr. 1, ap. 16";"RENOVARE APARTAMENT"
2019;98;31-01-2019;22-01-2019;15353;10-01-2019;;extindere,etajare,modificari interioare,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Gherase Dendrino, nr. 36";"MODIFICARI INTERIOARE, EXTINDERE SI ETAJARE CASA UNIFAMILIALA, REFACERE IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2019;99;31-01-2019;19-01-2019;608951;20-12-2018;;bransare;ansamblu;"judetul Cluj, municipiul Cluj-Napoca, Strada Porțelanului, nr. 2";"ALIMENTARE CU ENERGIE ELECTRICĂ ANSAMBLU DE LOCUINȚE"
2019;100;31-01-2019;21-01-2019;21164;14-01-2019;S+P+E;construire,modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Rachitei, nr. 8";"MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU A.C. NR.1626/19.10.2018 „CONSTRUIRE LOCUINTA UNIFAMILIALA S+P+E, IMPREJMUIRE TEREN SI AMENAJARI EXTERIOARE”"
2019;101;31-01-2019;14-01-2019;592448;11-12-2018;PARTER;construire,amenajare;birouri,comert,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Ploiesti, nr. 36,36B";"MODIFICARI PE PARCURSUL EXECUTARII LUCRARILOR AUTORIZATE CU A.C. nr.1504/02.11.2017 PENTRU CONSTRUIRE IMOBIL MIXT S+P+2E+Er (SPATIU COMERCIAL LA PARTER SI BIROURI), ÎMPREJMUIRE, AMENAJARI EXTERIOARE. Modificari propuse: modificare goluri pe fatade, se incadreaza in limitele avizelor si acordurilor obtinute."
2019;102;31-01-2019;16-01-2019;606500;19-12-2018;;bransare,amplasare;;"judetul Cluj, Strada Brasov, nr. 2-4";"ALIMENTARE CU ENERGIE ELECTRICA SI AMPLASARE POST DE TRANSFORMARE"
2019;103;31-01-2019;21-01-2019;26882;16-01-2019;;construire;;"judetul Cluj, IGNAT GRIGORE, CAPITAN, STRADA, nr. 13-13A";"BRANSAMENT ELECTRIC"
2019;104;31-01-2019;31-01-2019;33050;18-01-2019;;extindere,bransare;;"judetul Cluj, Strada Fagetului, nr. 18G";"EXTINDERE CONDUCTA DE DISTRIBUTIE SI  RACORD GAZE NATURALE DE PRESIUNE REDUSA,  REFACERE DRUM Investitor:  FILIMON ELENA CONSTANTA (CNP )"
2019;105;31-01-2019;18-01-2019;7681;07-01-2019;;bransare;;"judetul Cluj, Scortarilor,Strada-str. Onisifor Ghibu, nr. 10, 20A-20B";"TREI BRANSAMENTE DE APA, TREI RACORDURI DE CANALIZARE MENAJERA, TREI DERIVATII DE BRANSAMENT DE APA si DOUA RACORDURI DE CANALIZARE PLUVIALA"
2019;106;31-01-2019;18-01-2019;27154;16-01-2019;;extindere,bransare;;"judetul Cluj,  MIHAI ROMÂNUL nr. 13 sc.A și B";"EXTINDERE  CONDUCTA  GAZ DE PRESIUNE REDUSA ,  2 BRANSAMENTE DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  2  P.R. Și  REFACERE DRUM."
2019;107;31-01-2019;21-01-2019;31711;18-01-2019;;bransare;;"judetul Cluj,   ALEEA TEIUȘ NR. 6";"BRANSAMENT APĂ   ."
2019;108;1-02-2019;21-01-2019;15235;10-01-2019;;construire;;"judetul Cluj, Strada Strâmba, nr. 13";"BRANSAMENT ELECTRIc TRIFAZAT in montaj subteran"
2019;109;1-02-2019;01-02-2019;10159;08-01-2019;;consolidare;;"judetul Cluj, IULIU MANIU, nr. 1";"Reabilitarea si consolidarea imobilului corp C1"
2019;112;1-02-2019;01-02-2019;603628;18-12-2018;P;construire;locuinte unifamiliale-izolate,locuinte colective;"judetul Cluj, Strada Tribunu Andreica, nr. 18";"Modificari pe parcursul executiei de lucrari-Casa unifamilialaP+M cu 2 apartamente,anexa de gradina autorizate cu AC nr,1028 din 13.07.2016 Modificarile propuse-modificari de compartimentare,modificari de goluri pe fatade si a anexei cu regimul de inaltime P"
2019;113;1-02-2019;01-02-2019;10622;08-01-2019;Sp+P+E;etajare,modificari interioare,reabilitare termica;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj,  IUGOSLAVIEI NR.60";"ETAJARE ,MODIFICĂRI INTERIOARE,TERMOIZOLARE LOCUINȚĂ UNIFAMILIALĂ , REFACERE  IMPREJMUIRE ȘI AMENAJĂRI EXTERIOARE . Regim final de inălțime: Sp+P+E.  Categoria de importanță a lucrării  : C"
2019;114;1-02-2019;17-01-2019;9495;08-01-2019;;modificari interioare,schimbare destinatie;comert;"judetul Cluj, Virgil Fulicea, nr. 2, ap. 6";"MODIFICARI INTERIOARE SI SCHIMBARE DE DESTINATIE DIN SPATIU COMERCIAL IN SPATIU PENTRU ALIMENTATIE PUBLICA"
2019;115;1-02-2019;14-01-2019;8149;07-01-2019;P+E,P+E,S+P+E;construire;locuinte unifamiliale-izolate,locuinte colective,imprejmuire;"judetul Cluj, Strada Donath, nr. 191";"MODIFICARI LA AC NR 619/09.05.2018-LOCUINTA FAMILIALA CU 2 APARTAMENTE P+E, IMPREJMUIRE Modificari: modificare regim de inaltime de la P+E la S+P+E"
2019;116;1-02-2019;01-02-2019;604042;18-12-2018;;amenajare;imprejmuire;"judetul Cluj, Calea Baciului, nr. 1-3";"AMENAJARE ACCES si IMPREJMUIRE TEREN"
2019;117;1-02-2019;01-02-2019;16667;10-01-2019;S+P+E;construire;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Strada Pintenului, nr. 9";"lOCUINTA UNIFAMILIALA ,REFACERE IMPREJMUIRE PE LATURILE N,S si E rEGIMUL DE INALTIME S+P+E"
2019;118;1-02-2019;01-02-2019;609439;20-12-2018;P+E;construire;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Jules Verne, nr. 2";"Locuinta unifamiliala ,imprejmuirea terenului  Regimul de inaltime P+E"
2019;119;4-02-2019;03-01-2019;579323;04-12-2018;P,2S+P+6E+R;construire;locuinte colective,garaj,amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, Strada Soporului, nr. 29B prov.";"ANSAMBLU CU FUNCȚIUNI MIXTE CONFORM P.U.Z. APROBAT CU H.C.L. NR. 254 DIN 21.03.2017- BLOC B- IMOBIL DE LOCUINȚE COLECTIVE CU GARAJ 2S+P+6E+R ȘI AMENAJĂRI EXTERIOARE"
2019;120;4-02-2019;19-01-2019;562461;23-11-2018;;construire,modificare solutie;locuinte colective,amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, Strada Carmen Silva, nr. 4";"MODIFICARE DE SOLUTIE CONSTRUCTIVĂ LA A.C. NR. 325/31.03.2016 ȘI A.C. NR.1102/02.10.2014 „CONSTRUIRE IMOBIL LOCUINȚE COLECTIVE P+1E+ER- 6 APARTAMENTE ȘI AMENAJĂRI EXTERIOARE”"
2019;121;4-02-2019;17-01-2019;26522;16-01-2019;;etajare,schimbare destinatie;birouri,amenajari exterioare;"judetul Cluj,   MIHAI EMINESCU NR.6";"ETAJARE IMOBIL EXISTENT ȘI SCHIMBARE DESTINAȚIE DIN SEDIU BANCAR IN CLĂDIRE DE BIROURI ȘI AMENAJĂRI EXTERIOARE . Regim final de inălțime: Sp+P+2E+Er.  Categoria de importanță a lucrării  : C"
2019;122;5-02-2019;31-01-2019;31473;18-01-2019;2S+P;construire;;"judetul Cluj, Strada Mogosoaia, nr. 9";"PARKING 2S+P, DEVIERE RETELE IN INCINTA, BRANSAMENTE SI RACORDURI LA UTILITATI."
2019;123;5-02-2019;30-01-2019;41825;23-01-2019;;schimbare destinatie;;"judetul Cluj, Victor Papilian, nr. 6A";"SCHIMBARE DE DESTINATIE DIN SPATIU AUXILIAR IN SPATIU DE LOCUIT LA DEMISOL"
2019;124;5-02-2019;30-01-2019;40344;23-01-2019;;bransare;;"judetul Cluj, sfanta maria, nr. 8";"BRANSAMENT GAZE NATURALE PRESIUNE REDUSA SI P.R.M."
2019;125;5-02-2019;29-01-2019;38981;22-01-2019;;amplasare;marcare;"judetul Cluj, BISTRITEI, STRADA, nr. 57-59-61";"AMPLASARE FIRMA LUMINOASA – in sistem provizoriu si demontabil  Durata de existenta: pe perioada valabilitatii contractului de inchiriere nr.14031/03.10.2017 Beneficiar: S.C. MEGA IMAGE S.R.L."
2019;126;5-02-2019;21-01-2019;24003;15-01-2019;;reabilitare termica;;"judetul Cluj, B-DUL NICOLAE TITULESCU NR.165  BL.V";"CREȘTEREA EFICIENȚEI ENERGETICE A BLOCURILOR DE LOCUINȚE DIN MUNICIPIUL CLUJ-NAPOCA ,B-DUL NICOLAE TITULESCU NR.165  BL.V  , PRIN PROGRAMUL OPERAȚIONAL REGIONAL 2014-2020 AXA PRIORITARA 3 , PRIORITATEA DE INVESTIȚII 3.1, OPERAȚIUNEA A -CLADIRI REZIDENȚIALE."
2019;127;6-02-2019;17-01-2019;16532;10-01-2019;P+E;construire;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Borhanciului, nr. 60D";"CONSTRUITE LOCUINTA UNIFAMILIALA REGIM DE INALTIME P+E, IMPREJMUIRE TEREN, AMENAJRI EXTERIOARE"
2019;128;6-02-2019;06-02-2019;38682;22-01-2019;;bransare;;"judetul Cluj, Strada Blajului, nr. 7";"Bransament gaze naturale"
2019;129;6-02-2019;29-01-2019;31710;18-01-2019;;construire;;"judetul Cluj, TeiUS, nr. 4";"BRANSAMENT APA"
2019;130;6-02-2019;25-01-2019;13780;09-01-2019;;schimbare destinatie;;"judetul Cluj, ViCTOR PAPILIAN, nr. 6";"SCHIMBARE DE DESTINATIE DIN SPATIU AUXILIAR IN SPATIU DE LOCUIT LA DEMISOL"
2019;131;6-02-2019;17-01-2019;16273;10-01-2019;PARTER;construire;locuinte unifamiliale-izolate,comert;"judetul Cluj, Dorobantilor, Cale, nr. 69";"SCHIMBARE PARTIALA DE DESTINATIE LA SUBSOL SI PARTER-CORP C1 DIN LOCUINTA IN SPATIU COMERCIAL."
2019;132;6-02-2019;06-02-2019;41317;23-01-2019;;extindere,etajare,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Vuia Romulus, Strada, nr. 139";"EXTINDERE SI ETAJARE LOCUINTA INDIVIDUALA PENTRU TRANSFORMARE  IN LOCUINTA SEMICOLECTIVA CU 2 UNITATI LOCATIVE, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2019;133;6-02-2019;06-02-2019;13595;09-01-2019;P+4E;modificare solutie;birouri;"judetul Cluj, H.BARBUSSE, nr. 21";"MODIFICARE SOLUTIE CONSTRUCTIVA LA IMOBIL DE BIROURI SI LOCUINTE P+4E, IN BAZA AC NR 1774/03.10.2016"
2019;134;11-02-2019;17-01-2019;15247;10-01-2019;;bransare;;"judetul Cluj, Regina Maria, nr. 5H";"BRANSAMENT SI POST DE REGLARE MASURARE GAZE NATURALE"
2019;135;12-02-2019;01-02-2019;11807;09-01-2019;;modificari interioare;comert;"judetul Cluj, IULIU MANIU, nr. 1-3-5";"SCHIMBARE PARTIALA DE DESTINATIE DIN SPATIU COMERCIAL (PRAVALIE) IN CENTRU CULTURAL (CENTRU PENTRU TINERET) SI MODIFICARI INTERIOARE"
2019;136;13-02-2019;30-01-2019;22847;15-01-2019;;construire;;"judetul Cluj, Strada Macesului, nr. 2";"BRANSAMENT APA, RACORD CANAL MENAJER SI PLUVIAL  Investitori: POPESCU DAN PETRU si sotia POPESCU CORINA, S.C. ROKA PREMIUM CENTER S.R.L."
2019;137;14-02-2019;07-02-2019;51344;30-01-2019;;construire;;"judetul Cluj, Strada Tipografiei, nr. 17";"RACORDARE LA RETEAUA ELECTRICA DE DISTRIBUTIE A TURNULUI POMPIERILOR – OSPD, REFACERE ZONE AFECTATE DE LUCRARE."
2019;138;14-02-2019;18-01-2019;603762;18-12-2018;;construire;;"judetul Cluj, Sanzienelor , nr. 21";"BRANSAMENT APA-RACORD CANAL Investitori: ILINA ANDREI DARIUS si sotia ILINA LAURENTIA CRISTINA"
2019;139;15-02-2019;05-02-2019;53011;31-01-2019;;modificari interioare;comert;"judetul Cluj, Campului, nr. 9-19";"LUCRARI DE MODIFICARI INTERIOARE CENTRU COMERCIAL KAUFLAND"
2019;140;15-02-2019;15-02-2019;43380;25-01-2019;;urgenta,amplasare;;"judetul Cluj, Emil Isac, nr. 10";"Lucrari de interventie in prima urgenta in vederea punerii in siguranta a elementelor si partilor din constructie care prezinta pericol public la imobilele situate in "Ansamblu Urban Centrul istoric al orasului Cluj-Napoca-Fragment din zidul primei incinte a orasului medieval'-montare schela de protectie,conform avizului nr.1111/Z-6.12.2018 emis de D.J.C.C"
2019;141;15-02-2019;30-01-2019;24771;15-01-2019;;modificari interioare,schimbare destinatie;;"judetul Cluj, Strada Deva, nr. 1-7";"ELABORARE PROIECT PT AUTORIZAREA LUCRARILOR DE MODIFICARI INTERIOARE SI SCHIMBARE DE DESTINATIE DIN CENTRALA TELEFONICA IN SPATIU ADMINISTRATIV"
2019;142;15-02-2019;07-02-2019;24011;15-01-2019;;reabilitare termica;;"judetul Cluj, Aleea Padin, nr. 24, bl. C8";"CRESTEREA EFICIENTEI ENERGETICE A BLOCURILOR DE LOCUINTE, ALEEA PADIN NR.24, BL.C8, LOCALITATEA CLUJ-NAPOCA, JUDETUL CLUJ, IN SCOPUL: CRESTEREA EFICIENTEI ENERGETICE A BLOCURILOR DE LOCUINTE IN CADRUL PROGRAMULUI OPERATIONAL REGIONAL 2014-2020. AXA PRIORITARA 3, PRIORITATE DE INVESTITII 3.1, OPERATIUNEA A-CLADIRI REZIDENTIALE."
2019;143;15-02-2019;06-02-2019;61263;05-02-2019;;construire;;"judetul Cluj,   VIILE DÂMBUL ROTUND NR. 34 provizoriu";"BRANSAMENT APA"
2019;144;15-02-2019;18-01-2019;604001;18-12-2018;;construire;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, municipiul Cluj-Napoca, Strada Nicolae Moldoveanu, nr. 12";"CONSTRUIRE LOCUINȚĂ UNIFAMILIALĂ, ÎMPREJMUIRE ȘI AMENAJĂRI EXTERIOARE"
2019;145;15-02-2019;06-02-2019;53094;31-01-2019;;reabilitare termica;;"judetul Cluj, Piata Liebknecht Karl, nr. 7-8";"Cresterea eficientei energetice a blocurilor de locuinte din municipiul Cluj-Napoca, str.Karl Liebknecht nr.7-8, prin Programul operational 2014-2020, AXA PRIORITARA 3, PRIORITATEA 3.1, OPERATIUNEA A – CLADIRI REZIDENTIALE"
2019;147;15-02-2019;15-02-2019;610684;21-12-2018;P+E;construire;locuinte unifamiliale-izolate;"judetul Cluj, Axente Sever, nr. 19";"CONSTRUIRE LOCUINTA UNIFAMILIALA  Regimul de inaltime P+E"
2019;148;15-02-2019;15-02-2019;572828;29-11-2018;S+D+P+3E;construire,renovare,modificari interioare,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Calea Turzii, nr. 241/E";"Modificari pe parcursul executarii lucrarilor de construire,autorizate cu AC nr.554-18.05.2016-Locuinte colective D+P+4E+Er-corp A si S+D+P+3E-CORP B,amenajari exterioare,conform Sentintei civile nr.2357/2015 pronuntata pe Tribunalul Cluj in dosarul nr.5235/117/2014,devenita irevocavila prin Decizia civila nr.324/2016 pronuntata de Curtea de Apel Cluj in dosarul nr.5235/117/2014. Modificarile propue-refatadizare si modificari interioare cu pastrarea numarului de unitati locative autorizate initial. Categoria de importanta a lucrarilor C"
2019;149;18-02-2019;04-02-2019;41360;23-01-2019;;etajare,reparatie,modificari interioare,continuare lucrari,consolidare;locuinte unifamiliale-cuplate;"judetul Cluj, Constanta, nr. 23";"CONTINUARE DE LUCRARI FARA MODIFICARE DE SOLUTIE CONSTRUCTIVA AUTORIZATAT INITIAL CU A.C. NR.196/29.02.2016 SI A.C. NR. 94/28.01.2011-”CONSOLIDARE, REPARATII, MODIFICARI INTERIOARE, MANSARDARE CASA UNIFAMILIALA, AMENAJRI EXTERIOARE SI DOUA LOCURI DE PARCARE”"
2019;150;18-02-2019;06-02-2019;42989;25-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Romanitei, nr. 09";"LOCUINTA UNIFAMILIALĂ P+E (CORP „H”) IN REGIM INSIRUIT, ÎMPREJMUIRE, AMENAJARI EXTERIOARE"
2019;151;18-02-2019;31-01-2019;23497;15-01-2019;S+P+1E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Strada Trifoiului, nr. 21";"LOCUINTA UNIFAMILIALA S+P+1E, IMPREJMUIRE SI AMENAJARE INCINTA"
2019;152;18-02-2019;01-02-2019;21115;14-01-2019;;extindere,bransare;;"judetul Cluj, Remenyk sandor, nr. 4H, 6L";"EXTINDERE CONDUCTA GAZ PRESIUNE REDUSA SI 3 BRANSAMENTE, REFACERE DRUM  Investitori: POPA VASILE LUCIAN (CNP ) si sotia RALUCA MARIA, BURAN GEORGETA si sotul HOREA MIHAI (CNP ) ."
2019;153;18-02-2019;05-02-2019;44918;28-01-2019;;construire;;"judetul Cluj, Meteor, nr. 74";"RACORD CANAL MENAJER"
2019;154;18-02-2019;01-02-2019;49924;29-01-2019;;bransare;;"judetul Cluj, Iuliu Merca , nr. 5";"BRANSAMENT DE APA, DERIVATIE BRANSAMENT APA SI 2 RACORDURI DE CANALIZARE"
2019;155;18-02-2019;31-01-2019;36220;21-01-2019;;bransare;;"judetul Cluj, Strada Dostoievski, Feodor Mihailovici , nr. 16 pr";"BRANSAMENT GAZE NATURALE."
2019;156;18-02-2019;04-02-2019;40904;23-01-2019;;extindere,bransare;;"judetul Cluj, Astrelor";"EXTINDERE CONDUCTA GAZ PRESIUNE REDUSA,  REFACERE DRUM"
2019;157;18-02-2019;08-02-2019;45082;28-01-2019;;bransare;;"judetul Cluj, Albini Septimiu, Strada, nr. 138";"BRANSAMENT GAZE NATURALE (CU DEZAFECTAREA BRANSAMENTULUI EXISTENT)."
2019;158;19-02-2019;08-02-2019;24478;15-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, RomanITEI, nr. 19";"LOCUINTA UNIFAMILIALA P+E (CORP C) IN REGIM INSIRUIT. IMPREJMUIRE, AMENAJARI EXTERIOARE"
2019;159;19-02-2019;08-02-2019;24508;15-01-2019;P+E;construire;locuinte unifamiliale-izolate;"judetul Cluj, RomanITEI, nr. 21";"CORP " "B" CU REGIM DE INALTIME P+E, DIN CELE  10 LOCUINTE INDIVIDUALE (UNIFAMILIALE) INSIRUITE, APROBATE PRIN HCL NR.645/01.08.2019"
2019;160;19-02-2019;06-02-2019;24498;15-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Romanitei, nr. 13";"LOCUINTA UNIFAMILIALĂ P+E (CORP „F”) IN REGIM INSIRUIT, ÎMPREJMUIRE, AMENAJARI EXTERIOARE"
2019;161;19-02-2019;01-02-2019;27934;16-01-2019;;bransare;;"judetul Cluj, IULIU MERCA, nr. 7";"BRANSAMENT APA, DERIVATIE BRANSAMENT APA SI DOUA RACORDURI DE CANALIZARE"
2019;162;19-02-2019;07-02-2019;15263;10-01-2019;;bransare;;"judetul Cluj, REGINA MARIA  NR. 5G";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSA ( in montaj subteran) ,  P.R."
2019;163;19-02-2019;01-02-2019;53722;31-01-2019;;bransare;;"judetul Cluj, COLONIA BORHANCI actuală str. ROZMARINULUI nr. 5J";"BRANSAMENT DE GAZE NATURALE DE PRESIUNE REDUSĂ ( in montaj subteran ) si   P.R."
2019;164;19-02-2019;08-02-2019;49797;29-01-2019;;bransare;;"judetul Cluj, Strada Brâncusi Constantin, nr. 73-79A";"REDIMENSIONARE SI REPOZARE BRANSAMENT DE APA SI RACORD CANAL PENTRU IMOBILUL AUTORIZAT CU A.C. NR.791/14.06.2018"
2019;165;19-02-2019;04-02-2019;37767;22-01-2019;;construire;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Prof. dr. Gheorghe Marinescu nr. 52";"LOCUINŢĂ UNIFAMILIALĂ cu  regim  de inălţime S+P+1E+Er, IMPREJMUIRE TEREN si AMENAJĂRI EXTERIOARE. Categoria de importanță a lucrării  : C."
2019;166;19-02-2019;19-02-2019;43002;25-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, str.Romanitei nr.23";"LOCUINTA UNIFAMILIALĂ P+E (CORP A) IN REGIM INSIRUIT,   ÎMPREJMUIRE, AMENAJARI EXTERIOARE  CATEGORIA DE IMPORTANTA: C"
2019;167;19-02-2019;19-02-2019;33940;21-01-2019;;bransare;;"judetul Cluj, Antonin de Gerando, nr. 5";"Bransament gaze naurale si PR"
2019;168;19-02-2019;19-02-2019;50031;29-01-2019;P+E+R;construire;locuinte unifamiliale-izolate;"judetul Cluj, Aleea Porubelelor, nr. 7";"CONSTRUIRE LOCUINTA SEMICOLECTIVA 2 UNITATI LOCATIVE Regimul de inaltime P+E+R"
2019;169;19-02-2019;19-02-2019;52672;30-01-2019;P+M;construire;locuinte unifamiliale-izolate;"judetul Cluj, CĂTINEI NR.14";"LOCUINȚĂ UNIFAMILIALĂ  P+M   , conform Sentintei civile nr. 1785/2018 pronuntata de Tribunalul Cluj in dosarul nr. 5566/117/2017 , devenita irevocabila prin Decizia civila nr. 4384/2018 pronuntata de Curtea de Apel Cluj in dosarul nr. 5566/117/2017”"
2019;170;19-02-2019;01-02-2019;35962;21-01-2019;;modificare solutie,amenajare;birouri,amenajari exterioare;"judetul Cluj, Bulevard 21 Decembrie 1989, nr. 95-97";"Modificarea solutiei constructive autorizate cu AC nr. 1902 din 20.10.2016-” Imobil cu funcțiuni mixte – birouri și locuinte, cu regimul de inaltime S2+S1+P+M+10E+R , amenajari exterioare”"
2019;171;20-02-2019;20-02-2019;32763;18-01-2019;P;construire;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Colonia Valea Fanatelor, nr. 88";"Casa unifamiliala,imprejmuirea terenului cu regimul de inaltime P"
2019;172;20-02-2019;20-02-2019;43004;25-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Romanitei, nr. 15";"LOCUINTA UNIFAMILIALĂ P+E (CORP „E”) IN REGIM INSIRUIT, ÎMPREJMUIRE, AMENAJARI EXTERIOARE."
2019;173;20-02-2019;20-02-2019;24458;15-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Romanitei, nr. 7";"LOCUINTA UNIFAMILIALĂ P+E (CORP „I”) IN REGIM INSIRUIT, ÎMPREJMUIRE, AMENAJARI EXTERIOARE."
2019;174;20-02-2019;08-02-2019;24751;15-01-2019;D+P+E;construire,modificari interioare,modificare solutie,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Tarnaveni, nr. 3";"MODIFICARE DE SOLUTIE LA LOCUINTA UNIFAMILIALA, IMPREJMUIRE SI AMENAJARI EXTERIOARE AUTORIZATE CU A.C. NR.1746 DIN 30.09.2016 Modificari propuse: cresterea suprafetelor constructiei, realizare demisol, modificari interioare si la fatade Regim final de inaltime: D+P+E In urmatoarele conditii: Pana la receptia lucrarilor se va obtine CF pentru drum, autorizatia de construire pentru drum si se va finaliza drumul de acces la nivel de strat de uzura."
2019;175;20-02-2019;08-02-2019;32702;18-01-2019;S+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Sabin Dragoi, nr. 17";"CASA UNIFAMILIALA CU REGIM DE INALTIME S+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2019;176;20-02-2019;06-02-2019;24493;15-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Romanitei, nr. 5";"LOCUINTA UNIFAMILIALĂ P+E (CORP J) IN REGIM INSIRUIT,  ÎMPREJMUIRE, AMENAJARI EXTERIOARE"
2019;177;20-02-2019;06-02-2019;24525;15-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Romanitei, nr. 17";"LOCUINTA UNIFAMILIALĂ P+E (CORP D) IN REGIM INSIRUIT,  ÎMPREJMUIRE, AMENAJARI EXTERIOARE"
2019;178;20-02-2019;13-02-2019;69366;07-02-2019;;bransare;;"judetul Cluj, Vantului, nr. 68";"BRANSAMENT GAZE NATURALE DE PRESIUNE REDUSA (in montaj subteran) SI P.R."
2019;179;20-02-2019;20-02-2019;24504;15-01-2019;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Romanitei, nr. 11";"LOCUINTA UNIFAMILIALĂ P+E (CORP „G”) IN REGIM INSIRUIT, ÎMPREJMUIRE, AMENAJARI EXTERIOARE."
2019;180;20-02-2019;07-02-2019;45830;28-01-2019;P+E+M;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Salcamului, nr. 34";"LOCUINTA SEMICOLECTIVA P+E+M CU 2 UNITATI LOCATIVE, REFACERE IMPREJMUIRE SI AMENAJARI EXTERIOARE"
