year;index;data-afisare;data-creare;data-cerere;nr.cerere;regim-h;actiune;tip-lucrari;adresa;titlu
2016;178;19-02-2016;19-02-2016;18394;15-01-2016;P+E;construire;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, SMARANDA BRAESCU, nr. 12";"LOCUINTA FAMILIALA CU DOUA UNITATI LOCATIVE,IMPREJMUIREA TERENULUI CU reg. P+E"
2016;179;22-02-2016;29-01-2016;463555;14-12-2015;;bransare;;"judetul Cluj,  Ax Sever , Dimitrie Cantemir, Ponorului, Cehlău, Rene Descartes";"INLOCUIRE CONDUCTE DE GAZE NATURALE DE   PRESIUNE REDUSĂ     SI  BRANSAMENTE  DE GAZE NATURALE DE    PRESIUNE  REDUSĂ  ( in montaj subteran) pe străzile:    Axente Sever , Dimitrie Cantemir, Ponorului, Cehlău, Rene Descartes"
2016;180;22-02-2016;29-01-2016;20306;18-01-2016;;amplasare;marcare;"judetul Cluj, GHEORGHE LAZĂR , nr. 5, et. P";"MONTARE FIRMĂ LUMINOASĂ ÎN SISTEM PROVIZORIU ȘI DEMONTABIL PE DURATA  EXISTENȚEI   CABINETULUI MEDICAL  ."
2016;181;22-02-2016;22-02-2016;423266;13-11-2015;;construire,amenajare;amenajari exterioare;"judetul Cluj, Teodor Mihali, nr. 62";"IMOBIL MIXT S+D+P+3E+ER+Eth SI AMENAJARI EXTERIOARE"
2016;182;22-02-2016;04-02-2016;39283;29-01-2016;;amplasare;comert,marcare;"judetul Cluj, CALEA BACIULUI  NR. 2-4   PARTER apt. 1 și 2";"MONTARE FIRMĂ LUMINOASĂ ÎN SISTEM PROVIZORIU ȘI DEMONTABIL PE DURATA  EXISTENȚEI   SPAȚIULUI COMERCIAL ."
2016;183;22-02-2016;22-02-2016;46720;04-02-2016;;amplasare;marcare;"judetul Cluj, Strada Somesului, nr. 5-7";"MONTARE FIRMĂ LUMINOASĂ ÎN SISTEM PROVIZORIU ȘI DEMONTABIL  pe durata  Contractului de închiriere  ."
2016;184;22-02-2016;22-02-2016;6239;07-01-2016;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Sfanta Vineri, nr 1";"CONSTRUIRE LOCUINTA FAMILIALA CU DOUA UNITATI LOCATIVE, IMPREJMUIRE SI AMENAJARI EXTERIOARE REGIM DE INALTIME P+E"
2016;185;22-02-2016;01-02-2016;31774;26-01-2016;;bransare;;"judetul Cluj, Strada Taietura Turcului, nr. 13-15-17";"BRANSAMENT DE  APĂ ŞI RACORD CANAL MENAJER."
2016;186;22-02-2016;22-02-2016;16916;14-01-2016;P+E;amenajare;locuinte unifamiliale-cuplate,imprejmuire,amenajari exterioare;"judetul Cluj, Zarandului, nr 14D provizoriu";"DOUA LOCUINTE UNIFAMILIALE IN REGIM CUPLAT, IMPREJMUIRE SI AMENAJARI EXTERIOARE REGIM DE INALTIME  P+E"
2016;187;23-02-2016;23-02-2016;44264;03-02-2015;S+P+E+R;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Piata Fraternitatii, nr. 5";"CASA UNIFAMILIALA S+P+E+R, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2016;188;29-02-2016;29-02-2016;37287;28-01-2016;P+2E;construire,amenajare;imprejmuire,amenajari exterioare;"judetul Cluj, Marisel, nr. 9";"IMOBIL DE LOCUINTE CU 6 UNITATI LOCATIVE P+2E, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2016;189;29-02-2016;29-02-2016;43462;02-02-2016;;construire;biserica;"judetul Cluj, Bulevard 21 Decembrie 1989, nr. 1";"RESTAURARE BISERICA EVANGHELICA LUTHERANA"
2016;190;29-02-2016;29-02-2016;6646;07-01-2016;;construire,extindere,modificari interioare,modificare solutie,amenajare;locuinte unifamiliale-izolate,balcon,amenajari exterioare;"judetul Cluj, Sibiului , nr. 12";"MODIFICARE SOLUTIE CONSTRUCTIVA AUTORIZATA INITIAL CU AC 695/23.06.2011 si AC 295/24.03.2014 PENTRU„MODIFICARI INTERIOARE LA AP.1 SITUAT LA PARTER; REALIZARE LOCUINTA ETAJ+POD MANSARDABIL PRIN AMENAJAREA SI EXTINDEREA PE VERTICALA A AP.2(pod peste ap.1); EXTINDERE CU SCARA DE ACCES EXTERIOARA PENTRU AP.2; AMENAJARI EXTERIOARE cu realizarea si a 2 parcari auto (total 3 parcari in incinta, una fiind existenta)” ; RENUNTARE LA SCARA EXTERIOARA, REALIZARE ACCES LA ETAJ DIN INTERIOR, MODIFICARI COMPARTIMENTARI INTERIOARE, CONSTRUIRE BALCON, RENUNTARE LA  FERESTRELE DIN PLANUL INVELITORII  MODIFICARI PROPUSE:  MODIFICAREA POZITIEI SCARII DIN INTERIOR LA EXTERIOR SI MODIFICARI INTERIOARE IN LIMITELE AVIZELOR SI ACORDURILOR OBTINUTE."
2016;191;29-02-2016;16-02-2016;18362;15-01-2016;;bransare;;"judetul Cluj, Vlădeasa, Bumbești , Banul Udrea și Pintenului";"INLOCUIRE CONDUCTE DE GAZE NATURALE DE   PRESIUNE REDUSĂ     SI  BRANSAMENTE  DE GAZE NATURALE DE    PRESIUNE  REDUSĂ  ( in montaj subteran) pe străzile:     Vlădeasa, Bumbești , Banul Udrea și Pintenului   ."
2016;192;29-02-2016;11-01-2016;9076;11-01-2015;;construire,amenajare;acoperis,amenajari exterioare;"judetul Cluj, Bulevard 1 Decembrie 1918, nr. 140A provizoriu";"ACOPERIRE BAZIN OLIMPIC DIN STRAND – BAZA DE AGREMENT GRIGORESCU CU BALON PRESOSTATIC PROTECTOR, CONSTRUIRE ANEXE AFERENTE SI AMENAJARI EXTERIOARE."
2016;193;29-02-2016;29-02-2016;10541;11-01-2016;;construire;imprejmuire;"judetul Cluj, Strada Agriselor, nr. 1";"IMPREJMUIRE TEREN"
2016;194;29-02-2016;21-01-2016;481107;31-12-2015;Sp+P+Ep;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Antonin Ciolan, nr. 30";"CASA DE VACANTA CU REGIM DE INALTIME Sp+P+Ep, IMPREJMUIRE SI AMENAJARI EXTERIOARE."
2016;195;29-02-2016;29-02-2016;18018;15-01-2016;;reparatie;acoperis;"judetul Cluj, Strada Clinicilor, nr. 3-5";"REPARATII ACOPERIS LA CLADIREA ADMINISTRATIVA,ATELIER MECANIC,ATELIER DE TAMPLARIE SI ELECTRIC,TERASE,CENTRALA TERMICA"
2016;196;29-02-2016;01-02-2016;3516;05-01-2016;;etajare,reparatie,modificari interioare,continuare lucrari,consolidare,amenajare;locuinte unifamiliale-cuplate,amenajari exterioare;"judetul Cluj, Strada Constanta, nr. 23";"CONTINUARE LUCRARI FARA MODIFICAREA SOLUTIEI CONSTRUCTIVE AUTORIZATE INITIAL CU AC 94/28.01.2011 pentru „Consolidare, reparatii, modificari interioare, mansardare casa unifamiliala amenajari exterioare si doua locuri de parcare”."
2016;197;1-03-2016;01-03-2016;473859;21-12-2015;P+E;construire;locuinte unifamiliale-izolate,locuinte colective,imprejmuire;"judetul Cluj, Campului, nr 264A provizoriu";"CONSTRUIRE LOCUINTA FAMILIALA CU DOUA APARTAMENTE, IMPREJMUIRE PROPRIETATE REGIM DE INALTIME P+E"
2016;198;1-03-2016;01-03-2016;467831;16-12-2015;Sp+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, str.Medias, nr 5 provizoriu";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME Sp+P+E, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2016;199;1-03-2016;01-03-2016;481108;31-12-2015;;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Melodiei, nr. 6";"CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE S+P+2E+Er – BLOC D – FAZA 2, AMENAJARI EXTERIOARE"
2016;200;1-03-2016;02-02-2016;8584;08-01-2016;;modificari interioare;locuinte colective;"judetul Cluj, Gheorgheni, nr. 200, ap. 9";"MODIFICARI INTERIOARE APARTAMENT 9"
2016;201;1-03-2016;01-03-2016;31823;26-01-2016;;amplasare;marcare;"judetul Cluj, 21Decembrie 1989, nr. 104";"AMPLASARE FIRMA LUMINOASA PE FATADA PRINCIPALA."
2016;202;1-03-2016;01-03-2016;32114;26-01-2016;;modificari interioare;spatii cazare;"judetul Cluj, Strada Sindicatelor, nr. 9-13";"MODIFICARI INTERIOARE SI EXTERIOARE, MODIFICARE LA FATADE LA HOTEL CITY PLAZA"
2016;203;1-03-2016;01-03-2016;26289;21-01-2016;S+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, sfanta maria, nr. 9";"LOCUINTA UNIFAMILIALA S+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2016;204;1-03-2016;01-03-2016;449314;03-12-2015;S+P+M/S+P+E+Eretras;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Vuia Romulus, nr. 105";"LOCUINTA SEMICOLECTIVA CU 2 UNITATI LOCATIVE  S+P+M/S+P+E+Eretras, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2016;205;1-03-2016;01-03-2016;20776;18-01-2016;S+P+2E;modificare solutie;locuinte colective,imprejmuire,amenajari interioare;"judetul Cluj, Strada Fagului, nr. 57A";"MODIFICARE SOLUTIE CONSTRUCTIVA LA AC 274/20.03.2014-IMOBIL NR.2 DE LOCUINTE COLECTIVE CU 6 APARTAMENTE S+P+2E, IMPREJMUIRE Modificari: repozitionare scara acces la subsol, modificare contur subsol, recompartimentari interioare cu pastrarea nr. de ap., modificare goluri pe fatade cu incadraea in limitele avizelor si acordurilor initiale"
2016;206;1-03-2016;01-03-2016;27575;22-01-2016;;amenajare,amplasare;marcare;"judetul Cluj, municipiul Cluj-Napoca, Bulevard Titulescu Nicolae, nr. 163, ap. 34";"AMENAJARE MAGAZIN ȘI AMPLASARE FIRMĂ LUMINOASĂ PE FAȚADĂ"
2016;207;2-03-2016;02-03-2016;20480;18-01-2016;;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Strada Zarandului, nr. 16 C";"LOCUINTA SEMICOLECTIVA CU 2 UNITATI LOCATIVED+P+E, IMPREJMUIRE, AMENAJARI EXT"
2016;208;2-03-2016;02-03-2016;473434;21-12-2015;;schimbare destinatie,amplasare;marcare;"judetul Cluj, municipiul Cluj-Napoca, Calea Moţilor , nr. 20-22, ap. 3";"SCHIMBARE DE DESTINAȚIE DIN SPAȚIU DE LOCUIT ÎN SPAȚIU AUDIOLOGIC,  AMPLASARE FIRMĂ LUMINOASĂ"
2016;209;2-03-2016;02-03-2016;24487;20-01-2016;S+P+2E;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Rachitei, nr. 17";"CONSTRUIRE IMOBIL LOCUINTE COLECTIVE CU 6 APARTAMENTE  REGIM DE INALTIME S+P+2E si AMENAJARI EXTERIOARE."
2016;210;2-03-2016;02-03-2016;24491;20-01-2016;S+P+2E;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Rachitei, nr. 19";"CONSTRUIRE IMOBIL LOCUINTE COLECTIVE CU 6 APARTAMENTE  REGIM DE INALTIME S+P+2E si AMENAJARI EXTERIOARE."
2016;211;2-03-2016;02-03-2016;24500;20-01-2016;S+P+2E;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Rachitei, nr. 21";"CONSTRUIRE IMOBIL LOCUINTE COLECTIVE CU 6 APARTAMENTE  REGIM DE INALTIME S+P+2E si AMENAJARI EXTERIOARE."
2016;212;2-03-2016;02-03-2016;20477;18-01-2016;;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire;"judetul Cluj, Zarandului, Strada, nr. 14 A";"LOCUINTA SEMICOLECTIVA CU 2 UNITATI LOCATIVE, IMPREJMUIRE, AMENAJARI EXT"
2016;213;2-03-2016;02-03-2016;25941;21-01-2016;;modificari interioare,schimbare destinatie;locuinte colective,comert;"judetul Cluj, municipiul Cluj-Napoca, Alee Retezat, nr. 6, ap. 68";"MODIFICĂRI INTERIOARE ÎN APARTAMENT ȘI SCHIMBARE DE DESTINAȚIE DIN LOCUINȚĂ ÎN SPAȚIU COMERCIAL, DESCHIDERE ACCES LA FAȚADA PRINCIPALĂ"
2016;214;2-03-2016;02-03-2016;17282;14-01-2016;;amplasare;marcare;"judetul Cluj, municipiul Cluj-Napoca, Strada Pasteur Louis, nr. 73";"AMPLASARE FIRMĂ LUMINOASĂ"
2016;215;2-03-2016;02-03-2016;62717;15-02-2016;D+P+M;construire,modificare solutie,continuare lucrari,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Toma Caragiu, nr 31";"CONTINUARE DE LUCRARI CU MODIFICARE SOLUTIE AUTORIZATA CU AC nr.67/27.01.2011 PENTRU LUCRARI DE CONSTRUIRE CASA UNIFAMILIALA D+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2016;216;2-03-2016;02-03-2016;469395;17-12-2015;S+P+2E;construire,amenajare;locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Mircea ELIADE, nr. 45";"IMOBIL DE LOCUINTE COLECTIVE CU 6 APARTAMENTE S+P+2E-IMOBIL C, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2016;217;2-03-2016;02-03-2016;22483;19-01-2016;P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, smaranda braescu, nr. 5";"LOCUINTA UNIFAMILIALA P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2016;218;2-03-2016;02-03-2016;24388;20-01-2016;P+M;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Valea Fanatelor, nr 36";"LOCUINTA UNIFAMILIALA SI AMENAJARI EXTERIOARE  REGIM DE INALTIME P+M"
2016;219;2-03-2016;02-03-2016;480642;30-12-2015;S+P+M;construire,modificari interioare,amenajare;locuinte unifamiliale-cuplate,locuinte colective,garaj,amenajari exterioare;"judetul Cluj, Strada Colinei, nr. 13";"MODIFICARE PE PARCURSUL EXECUTIEI LUCRARILOR DE CONSTRUIRE AUTORIZATE INITIAL CU AC 122 DIN 16.02.2012 PENTRU „DOUA CASE FAMILIALE CU CATE DOUA APARTAMENTE FIECARE (LOCUINTA 1-D+P+M; LOCUINTA 2 - S+P+M) SI AMENAJARI EXTERIOARE”  MODIFICARI PROPUSE: MICSORAREA LATIMII LA LOCUINTA 2 PE DIRECTIA EST / VEST, MODIFICARI INTERIOARE , TRANSFORMAREA SUBSOLULUI IN DEMISOL IN VEDEREA REALIZARII A DOUA GARAJE CU INCADRAREA IN LIMITELE AVIZELOR si ACORDURILOR OBTINUTE."
2016;220;2-03-2016;01-02-2016;26475;21-01-2016;;construire,reparatie,amplasare;imprejmuire,marcare,acoperis;"judetul Cluj, Poet Andrei Muresanu, nr. 8";"CONSTRUIRE TERASA ACOPERITA, REPARATII IMPREJMUIRE, REABILITARE FATADA, AMPLASARE FIRMA LUMINOASA PE FATADA."
2016;221;2-03-2016;02-03-2016;3404;05-01-2016;PARTER;construire;;"judetul Cluj, municipiul Cluj-Napoca, , Strada Dragoş Vodă , nr. 30-30A";"REALIZARE PARTER PESTE DEMISOLUL CORPULUI C2"
2016;222;2-03-2016;29-01-2016;20018;18-01-2016;S+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Constantin Nottara, nr. 36";"LOCUINTA SEMICOLECTIVA CU DOUA UNITATI LOCATIVE CU REGIM DE INALTIME S+P+E, AMENAJARI EXTERIOARE SI IMPREJMUIRE."
2016;223;2-03-2016;08-02-2016;22447;19-01-2016;P+M;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Antonin Ciolan, nr. 38";"CONSTRUIRE CASA DE VACANTA CU REGIM DE INALTIME P+M,  AMENAJARI EXTERIOARE"
2016;224;2-03-2016;02-03-2016;30305;25-01-2016;S+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Poienitei,Strada, nr. 10";"LOCUINTA UNIFAMILIALA S+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2016;225;2-03-2016;02-03-2016;43391;02-02-2016;S+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Oasului, nr. 175";"CONSTRUIRE CASA UNIFAMILIALA S+P+E, IMPREJMUIRE, AMENAJARI EXTERIOARE"
2016;226;2-03-2016;02-03-2016;44999;03-02-2015;;modificari interioare;locuinte unifamiliale-izolate,locuinte colective,birouri;"judetul Cluj, municipiul Cluj-Napoca, Strada Teleorman, nr. 67, ap. 7";"MODIFICĂRI INTERIOARE ÎN APARTAMENT ÎN VEDEREA REALIZĂRII UNEI UNITĂȚI LOCATIVE ȚI A UNUI SPAȚIU PENTRU BIROURI CU ACCES DIN CASA SCĂRII"
2016;227;2-03-2016;02-03-2016;473570;21-12-2015;P+M;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Strada Macesului, nr. 41A";"LOCUINTA UNIFAMILIALA P+M SI AMENAJARI EXTERIOARE"
2016;228;2-03-2016;02-03-2016;37275;28-01-2016;;amplasare;;"localitatea Cluj-Napoca, Piata Muzeului , nr. 6, ap. 1";"AMPLASARE FIRMĂ ILUMINATĂ- ÎN SISTEM PROVIZORIU ȘI DEMONTABIL"
2016;229;2-03-2016;02-03-2016;18410;15-01-2016;;construire,extindere,modificari interioare,schimbare destinatie,amplasare;locuinte colective,balcon,marcare;"judetul Cluj, municipiul Cluj-Napoca, Strada Nasaud, nr. 8, bl. Y10, sc. 1-PARTER, ap. 1";"MODIFICĂRI INTERIOARE ÎN APARTAMENT ȘI SCHIMBARE DE DESTINAȚIE DIN LOCUINȚĂ ÎN CABINET STOMATOLOGIC, CONSTRUIRE BALCON ȘI DESCHIDERE ACCES LA FAȚADĂ,  AMPLASARE FIRMĂ LUMINOASĂ- în sistem provizoriu și demontabil"
2016;230;3-03-2016;03-03-2016;32098;26-01-2016;;modificare solutie;;"judetul Cluj, NICOLAE  IORGA, nr. 27";"MODIFICARE SOLUTIE AUTORIZATA AC nr. 32 din 20.01.2014. Modificarile propuse-modificarea structurii si aspectului invelitorii"
2016;231;3-03-2016;03-03-2016;28116;22-01-2016;Sp+P+E;construire;locuinte unifamiliale-izolate;"judetul Cluj, VORONET, nr. 38B";"CONSTRUIRE LOCUINTA FAMILIALA CU RE. Sp+P+E"
2016;232;3-03-2016;03-03-2016;57840;11-02-2016;Sp+P+M;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Fânatelor, nr. 19D";"LOCUINTA FAMILIALA CU 2 UNITATI LOCATIVE, Sp+P+M, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2016;233;4-03-2016;04-03-2016;15402;13-01-2016;;modificari interioare;birouri;"judetul Cluj, Strada Rapsodiei, nr. 6A, ap. 14";"MODIFICARI INTERIOARE IN VEDEREA SCHIMBARII DESTINATIEI DIN BIROURI INTR-O UNITATE LOCATIVA"
2016;234;10-03-2016;01-03-2016;73411;22-02-2016;;construire;imprejmuire;"judetul Cluj, Cale Vuia Traian, nr. 149-151";"COPERTINĂ METALICĂ , ÎMPREJMUIRE PARȚIALĂ ȘI INSTALAȚIE DE CANALIZARE PLUVIALĂ  IN INCINTA  AEROPORTULUI  INTERNAȚIONAL  CLUJ NAPOCA."
2016;235;14-03-2016;25-02-2016;50675;08-02-2016;P+E;extindere,etajare,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Carpati, nr. 34";"EXTINDERE SI SUPRAETAJARE PARTIALA LOCUINTA UNIFAMILIALA CU REGIM FINAL DE INALTIME P+E, REFACERE IMPREJMUIRE LA FORNT SI AMENAJARI EXTERIOARE."
2016;236;14-03-2016;30-12-2015;442654;26-11-2015;;modificari interioare,amplasare;locuinte colective,comert,marcare;"judetul Cluj, Bulevard Eroilor, nr. 49, ap. 12";"MODIFICARI INTERIOARE IN APARTAMENT PENTRU REALIZARE DOUA UNITATI COMERCIALE, INLOCUIRE TAMPLARIE EXTERIOARA, DESCHIDERE ACCES PIETONAL, AMPLASARE FIRMA LUMINOASA"
2016;237;14-03-2016;26-02-2016;54178;09-02-2016;D+P+E;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Moricz Zsigmond, nr. 24";"CONSTRUIRE CASA UNIFAMILIALA CU REGIM DE INALTIME D+P+E,  IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2016;238;14-03-2016;14-03-2016;479816;29-12-2015;P+2E;modificare solutie,amenajare;locuinte colective,imprejmuire,acoperis,amenajari exterioare;"judetul Cluj, Alexandru MACEDONSKI, nr. 38";"MODIFICARE DE SOLUTIE PE PARCURSUL EXECUTIEI LUCRARILOR LA IMOBI; DE LOCUINTE COLECTIVE CU 6 APARTAMENTE CU REGIM DE INALTIME P+2E, IMPREJMUIRE SI AMENAJARI EXTERIOARE AUTORIZATE CU A.C. NR.954 DIN 24.07.2015 Modificari propuse: realozare acoperis sarpanta -cu incadrarea in limitele avizelor si acordurilor obtinute pentru autorizatia initiala."
2016;239;14-03-2016;29-02-2016;77564;24-02-2016;;construire,amenajare;locuinte colective,amenajari exterioare;"judetul Cluj, Strada Abrudului, nr. 19";"CONSTRUIRE IMOBIL DE LOCUINTE COLECTIVE D+P+2E+Er CU 8 APARTAMENTE,  AMENAJARI EXTERIOARE"
2016;240;14-03-2016;14-03-2016;3962;06-01-2016;P+E;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, RegHIN, nr. 8 PROV.";"CONSTRUIRE CASA UNIFAMILIALA P+E SI AMENAJARI EXTERIOARE"
2016;241;14-03-2016;11-02-2016;41818;01-02-2016;D+P+M;construire,amenajare;locuinte unifamiliale-izolate,amenajari exterioare;"judetul Cluj, Spinoasa, Strada, nr. 15A";"CONSTRUIRE LOCUINTA UNIFAMILIALA CU REGIM FINAL DE INALTIME D+P+M, SI AMENAJARI EXTERIOARE."
2016;242;14-03-2016;14-03-2016;4802;06-01-2016;;construire,amenajare;locuinte unifamiliale-izolate,locuinte colective,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Bucovina, nr. 15";"CONSTRUIRE LOCUINTA FAMILIALA CU DOUA APARTAMENTE D+P+E+Er, IMPREJMUIRE  SI AMENAJARI EXTERIOARE"
2016;243;14-03-2016;17-02-2016;18663;15-01-2016;;construire,amenajare;locuinte unifamiliale-izolate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Spicului, nr. 56";"CASĂ UNIFAMILIALĂ P+E+Er, ÎMPREJMUIRE, AMENAJARI EXTERIOARE."
2016;244;14-03-2016;15-02-2016;33735;27-01-2016;P+E;extindere,etajare,modificari interioare,amenajare;amenajari exterioare;"judetul Cluj, Strada Fabricii de Chibrituri, nr. 9-11";"MODIFICARI PE PARCURSUL EXECUTIEI LA LUCRARILE AUTORIZATE CU A.C. nr.1587/10.12.2013 PENTRU EXTINDERE, MODIFICARI INTERIOARE, ETAJARE MAGAZIE, CU REGIM FINAL DE INALTIME P+E, AMENAJARI EXTERIOARE. Modificarile propuse: modificare placa etaj cu pastrarea inaltimii la atic si modificare fatade, se incadreaza in limitele avizelor si acordurilor obtinute."
2016;245;14-03-2016;14-03-2016;27583;22-01-2016;;amenajare,amplasare;marcare;"judetul Cluj, Alee Detunata, nr. 1, ap. 10";"AMENAJARE MAGAZIN SI AMPLASARE FIRMA LUMINOASA PE FATADA. In urmatoarele conditii: firma se va realiza fara lumina intermitenta. Durata de existenta firma: pe perioada contractului de locatiune nr.513-222/2/11.12.2012."
2016;246;14-03-2016;14-03-2016;54346;09-02-2016;;construire;acoperis;"judetul Cluj, municipiul Cluj-Napoca, Strada Venus, nr. 22, et. Terasă";"CONSTRUIRE ACOPERIȘ DE TIP ȘARPANTĂ"
2016;247;14-03-2016;14-03-2016;27587;22-01-2016;;modificari interioare,amplasare;marcare;"judetul Cluj, Alee Clabucet, nr. 5, ap. 44";"MODIFICARI INTERIOARE SI AMPLASARE FIRMA LUMINOASA PE FATADA. In urmatoarele conditii: firma se va realiza fara lumina intermitenta. Durata de existenta firma: pe perioada contractului de locatiune nr.514-222/3/11.12.2012."
2016;248;14-03-2016;14-03-2016;54349;09-02-2016;;construire;acoperis;"judetul Cluj, municipiul Cluj-Napoca, Strada Vaida Voevod Alexandru, nr. 4, et. ACOPERIȘ";"CONSTRUIRE ACOPERIȘ DE TIP ȘARPANTĂ"
2016;249;14-03-2016;14-03-2016;81243;26-02-2016;;modificari interioare,schimbare destinatie,amplasare;locuinte colective,marcare;"judetul Cluj, municipiul Cluj-Napoca, Strada Bucuresti, nr. 70A, et. Parter, ap. 1";"MODIFICĂRI INTERIOARE ÎN APARTAMENT ȘI SCHIMBARE DE DESTINAȚIE DIN LOCUINȚĂ ÎN CABINET STOMATOLOGIC, AMPLASARE FIRMĂ LUMINOASĂ- în sistem provizoriu și demontabil"
2016;250;14-03-2016;14-03-2016;74355;23-02-2016;P+E;construire;locuinte unifamiliale-cuplate;"judetul Cluj, Bega, nr 18";"DOUA LOCUINTE UNIFAMILIALE CUPLATE REGIM DE INALTIME P+E"
2016;251;14-03-2016;14-03-2016;57576;11-02-2016;;construire;locuinte colective;"judetul Cluj, municipiul Cluj-Napoca, Strada Bratianu Ion I. C., nr. 21- 23, bl. 1A, ap. 3- 4";"REALIZARE GOL DE TRECERE ÎNTRE APARTAMENTE ȘI TRANSFORMAREA LOR ÎNTR- O UNITATE LOCATIVĂ"
2016;252;14-03-2016;14-03-2016;57875;11-02-2016;;amenajare;;"judetul Cluj, RegINA MARIA, nr. 1-5 PROV.";"AMENAJARI ALEI-ACCES SI PARCARI"
2016;253;14-03-2016;14-03-2016;24381;20-01-2016;;construire,extindere;balcon;"judetul Cluj, municipiul Cluj-Napoca, Alee Snagov, nr. 1, sc. PARTER, ap. 1";"CONSTRUIRE BALCON"
2016;254;14-03-2016;14-03-2016;37504;28-01-2016;P+M;construire,amenajare;locuinte unifamiliale-cuplate,imprejmuire,amenajari exterioare;"judetul Cluj, Strada Soporului, nr. 17G";"LOCUINTA UNIFAMILIALA P+M IN REGIM CUPLAT, IMPREJMUIRE SI AMENAJARI EXTERIOARE"
2016;255;14-03-2016;14-03-2016;68276;18-02-2016;;amplasare;marcare;"judetul Cluj, Bulevardul 21 Decembrie 1989, nr 77";"AMPLASARE FIRMA LUMINOASA PE FATADA IMOBILULUI – in sistem provizoriu si demontabil Durata de existenta: pe perioada desfasurarii activitatii firmei Beneficiar: SC BETFAIR ROMANIA DEVELOPMENT SRL"
2016;256;14-03-2016;14-03-2016;37497;28-01-2016;P+M;construire,amenajare;locuinte unifamiliale-cuplate,imprejmuire;"judetul Cluj, Strada Soporului, nr. 17F";"LOCUINTA UNIFAMILIALA P+M IN REGIM CUPLAT, IMPREJMUIRE SI AMENAJARI EXT."
2016;257;14-03-2016;14-03-2016;31327;26-01-2016;D+P+M;continuare lucrari;locuinte unifamiliale-izolate;"judetul Cluj, municipiul Cluj-Napoca, Strada Jiului, nr. 85";"CONTINUARE DE LUCRĂRI LA CASĂ UNIFAMILIALĂ D+P+M AUTORIZATĂ CU A.C. NR. 391/24.04.2012 ȘI A.C. 1319/19.08.2008"
